"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","FechaIni","HoraIni","FechaFin","HoraFin","Origen","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"31","24_943_A_1",24.943,21,25,626,15.0517625,13.24425,2.62751044444444,293.552450591718,198.059484736581,19.2400642315536,24331,24,943,"A","1",0,1984,"L","0005",1997,"","3-2",2019,1,1,2,75,70,1,2,1,2,1,4,1,2,1,1,8,2,NA,NA,1,0,NA,4,NA,215,NA,1,NA,2,2,2,"Rejon localizado por pies de Ifn3 y ortofoto. Ha habido cortas. Fuera de los 10m hay 0102, 0106.

[Pies Mayores]
Pie 006 y 011 de Ifn4 especie comprobada. Pie 013 Pae comprobado. Pie 025 distancia comprobada. Vertex calibrado. Pie 030 Ifn4 trifurcado por encima de los 6M.","2019-10-24","2000-01-01","2019-10-24","2000-01-01",24,"24.943.A.1","IFN4","24_943",35.2,13917.1731379398,8332.63133706643,30.9235229444444,510.851999559853,0,27.2430628634727,16.3112434604265,27.7620794599429,18.2641305782609,59.8730162690204,51.886734597332,604.42418327624,24.2244233526109,45.0867321617721,-5.06426518717537,42.7301484442696,"2008_2021",5.60119047619048,15.9047619047619,10.7529761904762,641.899999516351,30.9305033468369
"34","24_970_A_1",24.97,25,21,NA,10.367775,9.49090902777778,NA,325.383439210097,314.773109670637,NA,24349,24,970,"A","1",0,1997,"","3-4",1984,"M","0005",2019,1,1,2,100,80,1,2,1,1,2,4,1,2,1,1,8,4,NA,NA,1,0,0,4,0,290,NA,2,NA,3,1,1,"N10 DIST.COMP.N11 PAE COMP.","2019-10-31","2000-01-01","2019-10-31","2000-01-01",24,"24.970.A.1","IFN4","24_970",23.8418918918919,12599.2358116314,9772.82092056285,19.8586840277778,640.156548880735,0,19.6814917127072,15.2662984353591,19.8740874212812,16.3513515135135,77.5667752129914,68.5824413081675,442.938497506827,24.171480335112,44.9881941030921,-4.97866887414381,43.1098505670018,"2008_2021",3.73809523809524,12.2202380952381,7.97916666666667,1041.40714107241,57.9229927827064
"35","24_971_A_1",24.971,25,21,NA,6.383125,4.32905,NA,183.912378683968,222.816920328653,NA,24350,24,971,"A","1",0,1984,"M","0008",1997,"","4-3",2019,1,1,2,75,60,1,2,1,2,2,4,1,2,1,1,11,2,NA,NA,1,4,NA,5,NA,196,NA,6.5,NA,3,1,1,"Parcela localizada, rejon no encontrado. El rejon estaba en una calle de corta que ha sido levantada por maquinaria y todos los pies cortados. El resto de los pies de Ifn3 coinciden y los tocones tambien. Las fotos tambien coinciden con la masa.
He cambiado el modelo de combustible de matorral a restos selvicolas. Tambien he cambiado foto 1 para mejor localizacion. Pie 025 a 189G y 12.1M no entra por diametro.

[Pies Mayores] Pie 025 a 159G y 10M no entra por distancia.","2019-10-30","2000-01-01","2019-10-30","2000-01-01",24,"24.971.A.1","IFN4","24_971",22.3764705882353,7293.54052542459,4636.00663420119,10.712175,406.729299012621,0,17.9321739130435,11.3982608222609,18.3122268491277,13.485294,63.5631846843177,60.2655094637224,246.780764663495,36.7694261249355,68.4356132365213,-4.95326830803927,42.6960766174317,"2008_2021",5.53571428571429,16.0714285714286,10.8035714285714,623.757144314902,29.9831760357378
"36","24_988_A_4",24.988,21,25,43,22.5669888888889,11.3000243055556,2.4048125,735.649514735872,519.906147433525,190.985931710274,24394,24,988,"A","4",0,1984,"M","0009",1997,"","4-3",2019,1,1,2,100,85,1,2,1,2,1,4,1,2,1,1,7,3,NA,NA,1,0,0,0,0,265,NA,7.5,NA,2,2,2,"parcela pinchada en cruce de coordenadas por falta de indicaciones claras, cambios en la masa y no estar pinchada en fotos aereas[Pies Mayores]pie a 197g. 354g. 380g. no entran por diametro 
pie a 293g no entra por distancia ","2019-10-31","2000-01-01","2019-10-31","2000-01-01",24,"24.988.A.4","IFN4","24_988",25.125,25077.3370276873,17432.4177963893,36.2718256944444,1446.54159387967,0,17.3360635696822,12.0511002726406,17.8679325454131,13.899999975,69.5146289940695,55.3233829850746,843.755215404094,18.9155832744007,35.2058674158154,-4.95270423562177,42.6780764788878,"2008_2021",5.53571428571429,16.0714285714286,10.8035714285714,623.757144314902,29.9831760357378
"37","24_989_A_4",24.989,21,25,NA,26.9475222222222,10.9480423611111,NA,385.508639933702,187.449155197121,NA,24395,24,989,"A","4",0,1984,"M","0010",1997,"","4-4",2019,1,1,2,100,85,1,2,1,2,2,4,1,2,1,1,8,3,NA,NA,1,4,0,4,0,40,NA,1.25,NA,3,2,2,"parcela pinchada en cruce de coordenadas por fuerte cambio en la masa y falta de indicaciones claras[Pies Mayores]pie a 140g. 172g no entran por distancia 
pie a 325g n entra por diametro 
[Selvicultura]entresaca nuevas, poda y acabALLONADOS antiguas ","2019-11-11","2000-01-01","2019-11-11","2000-01-01",24,"24.989.A.4","IFN4","24_989",35.31875,16360.2439557186,9819.15259527012,37.8955645833333,572.957795130823,0,28.554012345679,17.137654254321,29.0193669367098,18.01250005,60.0183751651084,50.9998231817377,727.851954471857,23.1934144591531,43.1678083897136,-4.90391322607981,42.6788981291225,"2008_2021",5.40476190476191,15.7559523809524,10.5803571428571,632.828571217401,30.7491540027544
"41","34_213_A_1",34.213,21,25,43,12.6356555555556,6.19619513888889,0.570025,233.427249868113,88.4194128288307,31.8309886183791,35500,34,213,"A","1",0,1984,"M","0011",1997,"","4-4",2019,1,1,2,85,55,1,2,2,3,3,4,1,2,1,1,11,3,NA,NA,1,0,0,4,0,250,205,5.5,4.75,2,2,1,"PARCELA LOCALIZADA MEDIANTE FOTO AEREA, PIES DEL IFN3 Y TOCONES. SE HA TRIANGULO PARA PONER UN NUEVO REJON, YA QUE EL ANTERIOR NO ESTA PORQUE HAN DESTOCONADO Y DONDE DEBERIA ESTAR HAY RODADAS DE MAQUINAS.
[Especies Presentes] FUERA DE 25 MTS HAY PINASTER
[Riesgos] MOD COMBUSTIBLE MIXTO 11 Y 7.
[Pies Mayores]
021 A 15.1 MTS Y 107 GRS NO POR DISTANCIA (225-230) 
021 A 13.2 MTS Y 112 GRS NO POR DIAMETRO (220-225)
021 A 13.8 MTS Y 254 GRS NO POR DIAMETRO (218-220)","2019-05-09","2000-01-01","2019-05-09","2000-01-01",34,"34.213.A.1","IFN4","34_213",33.0625,9082.26524695184,5372.00986948948,19.4018756944444,353.677651315323,0,25.6795,15.1890000669,26.4285361872352,16.1500001,59.1483481644892,48.8468812098299,386.670681936061,32.9248391318372,61.2800305624853,-4.88005992304265,42.6973020710801,"2008_2021",5.40476190476191,15.7559523809524,10.5803571428571,632.828571217401,30.7491540027544
"42","34_215_A_1",34.215,21,25,26,11.1672111111111,3.58365,0.793881,141.471060526129,56.5884242104517,5.09295817894065,35501,34,215,"A","1",0,1984,"M","0011",1997,"","4-4",2019,1,1,2,95,75,1,2,2,2,3,4,1,2,1,1,11,3,NA,NA,1,0,0,4,0,325,NA,1,NA,2,1,1,"PARCELA LOCALIZADA MEDIANTE ORTOFOTO, REFERENCIAS Y PIES MAYORES IFN3.
BARRENA ESTROPEADA.
[Pies Mayores]
PIE 13 BIFURCA POR ENCIMA DE 6 MTS.
025 A 14.1 MTS Y 190 GRS NO POR DIAMETRO (227-220)
025 A 15.1 MTS Y 316 GRS NO POR DISTANCIA (310-310)
025 A 18.9 MTS Y 386 GRS NO POR DIAMETRO (417-416)","2019-04-04","2000-01-01","2019-04-04","2000-01-01",34,"34.215.A.1","IFN4","34_215",34.5703804347826,6269.12028194278,3318.68472420897,15.5447421111111,203.152442915522,0,30.8591922005571,16.3359331376045,31.2130203484983,16.7777175891304,52.9370083035082,48.5320594628161,290.093025132256,41.8173103133852,77.8307843444332,-4.85565612193049,42.6977001636658,"2008_2021",5.33928571428571,16.077380952381,10.7083333333333,629.678572859083,30.4070135787082
"44","34_258_A_1",34.258,25,21,NA,19.4094625,8.96714097222222,NA,381.971863420549,244.037579407573,NA,35521,34,258,"A","1",0,1985,"L","0004",1997,"","3-1",2019,1,1,2,100,65,1,2,2,2,3,4,1,2,1,1,11,3,NA,NA,1,4,NA,4,NA,90,NA,1.25,NA,1,2,1,"- REJON LOCALIZADO POR REFERENCIAS EN CROQUIS Y PIES MAYORES IFN3.
[Pies Mayores]- PIE 1 IFN4 BIFURCADO A 8.3 M.
- PIE 17 IFN4 BIFURCADO A 11.8 M.
- PIE 19 IFN4 CALIDAD COMPROBADA.
- PIE 24 IFN4 DIAMETROS Y CALIDAD COMPROBADOS.
- PIE 27 IFN4 CALIDAD COMPROBADA.
- PIE 28 IFN4 CALIDAD COMPROBADA.
- SP 021 A 368 G. Y 10.5 M. NO ENTRA POR DIAMETRO. (214 - 226 MM)
- PIE 32 IFN4 CALIDAD COMPROBADA.
- LOS DANOS POR INSECTOS SON POR BOLSONES DE PROCESIONARIA.
- POR EL SUELO DE LA PARCELA SE ENCUENTRAN ESPARCIDOS RESTOS LIGEROS DE PODAS Y CORTAS.
[Coor. gps]- ETRS 89","2019-07-05","2000-01-01","2019-07-05","2000-01-01",34,"34.258.A.1","IFN4","34_258",30.5875,14733.6804373194,10185.2089643815,28.3766034722222,626.009442828122,0,23.5358757062147,16.2700564361582,24.0239725495628,17.9500003,69.1287489755992,58.6841039640376,587.248763694265,22.2661483217599,41.4419716434357,-4.79568256240179,42.7346760007935,"2008_2021",5.09523809523809,16.0238095238095,10.5595238095238,651.935715539115,31.709670008851
"45","34_259_A_1",34.259,21,25,NA,16.643125,12.0493694444444,NA,282.942121052258,183.912378683968,NA,35522,34,259,"A","1",0,1984,"L","0004",1997,"","3-1",2019,1,1,2,100,75,1,2,2,2,3,4,1,2,1,1,7,4,NA,NA,1,0,NA,4,NA,220,NA,0.25,NA,2,2,1,"- REJON LOCALIZADO POR REFERENCIAS EN CROQUIS Y PIES MAYORES IFN3.
[ClaEsp]
[Pies Mayores]- PIE 8 IFN4 CALIDAD COMPROBADA.
- PIE 23 IFN4 CALIDAD COMPROBADA.
- PIE 25 IFN4 ALTURA COMPROBADA. 
- PIE 31 IFN4 DISTANCIA COMPROBADA CON CINTA.
- PIE 33 IFN4 CALIDAD COMPROBADA.
[Selvicultura]- POR EL SUELO DE LA PARCELA HAY ESPARCIDOS RESTOS FINOS PROCEDENTES DE LAS CORTAS.
- EL MODELO DE COMBUSTIBLE ESTA ENTRE EL 07 Y EL 11 PERO PREDOMINA EL 07.
[Coor. gps]- ETRS 89","2019-07-08","2000-01-01","2019-07-08","2000-01-01",34,"34.259.A.1","IFN4","34_259",32.04375,12977.1403820618,7393.27757216593,28.6924944444444,466.854499736226,0,27.7969696969697,15.8363635272727,27.9736049832262,16.099999775,56.971546538755,50.2438065925492,559.138089213329,28.746392791979,53.5030656277464,-4.78347282426998,42.7348668411347,"2008_2021",5.04761904761905,15.7261904761905,10.3869047619048,655.107142891203,32.1337226294079
"46","34_277_A_1",34.277,21,25,43,12.5322097222222,7.65858819444444,1.26843125,265.258238486492,198.059484736581,159.154943091895,35530,34,277,"A","1",0,1985,"M","0013",1997,"","4-2",2019,1,1,2,95,90,1,2,2,2,2,4,1,2,1,1,5,3,NA,NA,1,4,0,0,0,50,NA,6.5,NA,2,2,1,"PARCELA LOCALIZADA POR ORTOFOTO, CROQUIS Y PIES IFN3.
ESTA A 23M DE UN CORTAFUEGOS TESELADO, NO SE DESPLAZA AL NO HABER PIES DE >42.5. 
[Pies Mayores]A 77G 025 NO ENTRA POR DISTANCIA.
PIE 28 ESPECIE COMPROBADA.
A 307G 021 NO ENTRA POR DISTANCIA, ESTA CASI MUERTO.
PARCELA LEVANTADA POR EL AUXILIAR ADRIAN BERNAL.","2019-06-11","2000-01-01","2019-06-11","2000-01-01",34,"34.277.A.1","IFN4","34_277",28.25,12359.6192028653,8003.37166636469,21.4592291666667,622.472666314968,0,19.8556818181818,12.8573865158523,20.9508658152615,14.362500075,64.7541929488353,50.8407082300885,468.765609000752,27.9067854306986,51.9403802474556,-4.57520628272186,42.7109065317867,"2008_2021",5.18452380952381,16.047619047619,10.6160714285714,648.25000006812,31.4439151180725
"47","34_286_A_1",34.286,21,25,26,19.5398479166667,16.0973861111111,0.822044444444444,332.456992236404,254.647908947033,14.1471060526129,35534,34,286,"A","1",0,1985,"M","0008",1997,"","3-4",2019,1,1,2,100,70,1,2,2,2,3,4,1,2,1,1,8,2,NA,NA,1,0,NA,4,NA,325,NA,0.25,NA,3,2,1,"- REJON LOCALIZADO POR REFERENCIAS EN CROQUIS, FOTOS DE LA PARCELA Y PIES MAYORES IFN3.
[Pies Mayores]- PIE 1 IFN4 BIFURCADO A 9.3 M.
- SP 021 A 35 G. NO ENTRA POR DISTANCIA ESTA A 15.1 M. COMPROBADO CON CINTA.
- PIE 7 IFN4 CALIDAD COMPROBADA.
- PIE 8 IFN4 CALIDAD COMPROBADA.
- PIE 13 IFN4 DN MEDIDO A 1.40 M. POR DANOS EN LA CORTEZA. CALIDAD COMPROBADA.
- PIE 17 IFN4 RUMBO COMPROBADO.
- PIE 26 IFN4 BIFURCADO A 9.6 M.
- PIE 38 IFN4 INCLINACION COMPROBADA.
- SP 025 A 390 G NO ENTRA POR DISTANCIA ESTA A 15.1 M. COMPROBADO CON CINTA.
[Matorral]- FUERA DE 10 M. HAY ROSA SPP.
[Localización]- LOCALIZACION 3 POR LAS CORTAS.
[Coor. gps]- ETRS 89","2019-07-09","2000-01-01","2019-07-09","2000-01-01",34,"34.286.A.1","IFN4","34_286",33.3875,16537.7901366788,9502.61116100489,36.4592784722222,601.252007236049,0,27.5055882352941,15.8047059247059,27.7863066677688,17.01250005,57.4599815481346,50.9546987645077,712.379311985439,23.9719625686448,44.6168496971891,-4.72117792895732,42.6907955522644,"2008_2021",5.29166666666667,15.952380952381,10.6220238095238,620.450000831059,30.0867658073655
"48","34_293_A_1",34.293,25,21,43,27.6148979166667,7.5171375,1.82053125,710.892079143799,194.522708223428,159.154943091895,35537,34,293,"A","1",0,1985,"M","0007",1997,"","3-4",2019,1,1,2,100,90,1,2,2,1,3,4,1,2,1,1,7,2,NA,NA,0,4,NA,4,NA,240,NA,5.5,NA,2,2,2,"- REJON LOCALIZADO POR REFERENCIAS EN CROQUIS, PENDIENTE DE LA PARCELA Y PIES MAYORES IFN3.
[ClaEsp]- EN LA TESELA ABUNDA MAS EL PINUS SYLVESTRIS.
[Pies Mayores]- PIE 4 IFN4 CALIDAD COMPROBADA.
- PIE 5 IFN4 FORMA COMPROBADA.
- SP 025 A 87 G Y 10.1 M NO ENTRA POR DIAMETRO (214 - 216 MM)
- SP 025 A 171 G Y 15.2 M BIFURCADO POR ENCIMA NO ENTRA POR DISTANCIA AL LATERAL.
- PIE 21 IFN4 RUMBO COMPROBADO.
- PIE 22 IFN4 RUMBO COMPROBADO.
- PIE 23 IFN4 RUMBO Y DISTANCIA COMPROBADOS. PIE BIFURCADO A 6.5 M.
- PIES 26 Y 27 IFN4 SALEN JUNTOS PERO NO SON BIFURCADOS POR DEBAJO. PAE COMPROBADO.
- PIE 29 IFN4 SON DOS PIES QUE SALEN JUNTOS PERO NO ES BIFURCADO POR DEBAJO. PAE COMPROBADO.
- PIE 31 IFN4 FORMA COMPROBADA.
- PIE 38 IFN4 CALIDAD COMPROBADA.
- SP 021 A 388 G 12.6 M. NO ENTRA POR DIAMETRO (222 - 212 MM)
- SP 025 A 397 G Y 15.1 M. NO ENTRA POR DISTANCIA AL LATERAL.
[Coor. gps]- ETRS 89","2019-07-23","2000-01-01","2019-07-23","2000-01-01",34,"34.293.A.1","IFN4","34_293",29.48125,21344.7999345311,12160.8522678282,36.9525666666667,1064.56973045912,0,20.0501661129568,11.4232557247176,21.0227878259146,14.6624999,56.9733719928419,49.7350007207971,806.117487401182,20.9028219427625,38.9045353377616,-4.74532877097875,42.6814250337568,"2008_2021",5.29166666666667,15.952380952381,10.6220238095238,620.450000831059,30.0867658073655
"50","34_312_A_1",34.312,21,25,NA,9.4756375,4.87284513888889,NA,240.50080289442,102.566518881444,NA,35548,34,312,"A","1",0,1985,"M","0013",1997,"","4-4",2019,1,1,2,75,60,1,1,1,2,2,4,1,2,1,1,5,2,NA,NA,1,0,NA,0,NA,329,NA,0.25,NA,2,1,1,"PARCELA LOCALIZADA MEDIANTE ORTOFOTO Y PIES MAYORES IFN3.
LAS ESPECIES 021 Y 025 TIENEN PIES EN ESTADO 3 PERO PREDOMINA EL 4.
ESPESOR DE CAPA MUERTA COMPROBADO.
PIE 9 ALTURA COMPROBADA.
021 A 29G Y 13,7M NO POR DIAMETRO (227-215).
021 A 58G Y 10,2M NO POR DIAMETRO (238-209).

LEVANTADA A ESTADILLO.","2019-03-11","2000-01-01","2019-03-11","2000-01-01",34,"34.312.A.1","IFN4","34_312",26.86875,7799.47640563116,4550.77032815658,14.3484826388889,343.067321775863,0,22.7345360824742,13.2649484206186,23.0764166445885,13.962499975,58.3471260310622,51.9655732961154,301.696918623739,38.667592987263,71.9684998474584,-4.56209696746106,42.6750660091548,"2008_2021",5.35714285714286,16.5238095238095,10.9404761904762,614.657142571041,29.3525866833243
"54","34_354_A_1",34.354,25,21,NA,28.9259381944444,6.94982083333333,NA,505.759041380912,152.081390065589,NA,35566,34,354,"A","1",0,1985,"L","0010",1997,"","4-2",2019,1,1,2,100,85,1,1,1,3,2,4,1,1,1,1,5,3,NA,NA,0,0,NA,0,NA,355,NA,4.75,NA,2,2,1,"PARCELA LOCALIZADA POR CROQUIS Y PIES IFN3.
[ClaEsp]NO DEJO OCUPACION PARA RESTO DE ESPECIES.
FRACCIONES COMPROBADAS.
CLARAS Y CLAREOS ANTIGUOS.
[Pies Mayores]PINO A 85G Y 11.1M NO ENTRA POR DM.
PINO A 90G Y 15.2 DIS LATERAL, NO ENTRA POR DISTANCIA.
PINO A 360G Y 15.3M SE VA POR DISTANCIA LATERAL. 
BARRENA ATASCADA.
PRESENCIA DE PROCESIONARIA EN LA PARCELA.","2019-05-30","2000-01-01","2019-05-30","2000-01-01",34,"34.354.A.1","IFN4","34_354",33.0625,17077.502232586,10077.6910202045,35.8757590277778,657.840431446501,0,25.9599462365591,15.3193548746237,26.3508923865947,16.762500175,59.0115046272691,50.6994334215501,715.819209251965,23.2595293986729,43.2908621576663,-4.24559793247525,42.714966069207,"2008_2021",5.69642857142857,16.7559523809524,11.2261904761905,642.335712773459,30.2614693622942
"55","34_384_A_1",34.384,21,25,NA,12.6981208333333,7.19181180555556,NA,247.574355920726,148.544613552436,NA,35581,34,384,"A","1",0,1984,"J","0010",1997,"","2-2",2019,1,1,2,95,70,1,2,2,1,3,4,1,2,1,1,11,5,NA,NA,1,4,0,4,0,170,NA,1,NA,1,2,2,"PARCELA LOCALIZADA MEDIANTE ORTOFOTO Y PIES MAYORES IFN3. EL DANO POR INSECTO SE REFIERE A PROCESIONARIA.
[Riesgos] MOD COMBUSTIBLE MIXTO 11 Y 7.
[Pies Mayores]
PIE 23 ESPECIE COMPROBADA 
021 A 10.6 Y 216 GRS NO POR DIAMETRO (222-221)
025 A 13.7 MTS Y 332 GRS NO POR DIAMETRO  (207-223)","2019-05-22","2000-01-01","2019-05-22","2000-01-01",34,"34.384.A.1","IFN4","34_384",30.0125,9885.11351543762,5616.75472536493,19.8899326388889,396.118969473162,0,24.9549107142857,14.1794641464286,25.284763463257,15.087499975,56.8203361205031,50.2707204498126,403.385658184376,33.3019678608489,61.9819462179359,-4.8787034521451,42.6522996896006,"2008_2021",5.50595238095238,15.9821428571429,10.7440476190476,611.114285809653,29.459741754956
"56","34_385_A_4",34.385,25,21,NA,18.1130763888889,10.9764756944444,NA,364.287980854783,290.015674078565,NA,35582,34,385,"A","4",0,2019,"","",1997,"","2-2",2019,1,1,2,100,70,1,2,2,2,3,4,1,2,1,1,11,3,NA,NA,1,1,0,4,0,240,NA,0.25,NA,3,2,1,"PARCELA A4 YA QUE DEBIDO A LAS ABUNDANTES CORTAS HA SIDO IMPOSIBLE ENCONTRAR LA PARCELA. DIFIERE LA REFERENCIA DE IFN3 Y EL PINCHAZO AUN PROBANDO TOCONES EN EL LUGAR DE REFERENCIA Y EN EL DEL PINCHAZO HA SIDO IMPOSIBLE. BARRENA ESTROPEADA.
[Pies Mayores]
021 A 12 MTS Y 50 GRS NO POR DIAMETRO (228-217)
025 A 392 GRS Y 12.7 MTS NO POR DIAMETRO (220-223)
HA LLOVIDO DURANTE EL LEVANTAMIENTO ","2019-04-22","2000-01-01","2019-04-22","2000-01-01",34,"34.385.A.4","IFN4","34_385",27.85625,15442.096772904,9594.92101526579,29.0895520833333,654.303654933348,0,23.6008108108108,14.6643243437838,23.7921617231276,16.024999975,62.1348328298386,57.5274847655374,604.313153243548,24.3956441224059,45.4054099224731,-4.89062369863335,42.6430985487201,"2008_2021",5.50595238095238,15.9821428571429,10.7440476190476,611.114285809653,29.459741754956
"57","34_388_A_4",34.388,21,25,NA,12.8566916666667,10.5982180555556,NA,240.50080289442,219.2801438155,NA,35584,34,388,"A","4",0,1997,"","2-2",NA,"","",2019,1,1,2,100,75,1,3,2,1,3,4,1,2,1,1,11,3,NA,NA,1,0,0,4,0,160,NA,0.25,NA,3,2,2,"NO SE HA ENCONTRADO EL REJON, SE HAN INTENTADO CUADRAR PIES Y TOCONES DE IFN3. HAN CORTADO MUCHOS PIES Y DESTOCONADO CALLES PARA HACER POSIBLES VIAS DE SACA DE MADERA. EL REBOLLO HACE SUBPISO.
[Selvicultura] PODAS MUY ANTIGUAS YA CERRADAS. EL DANO POR INSECTO SE DEBE A LA PROCESIONARIA.
[Pies Mayores]
025 A 10.2 MTS Y 330 GRS O POR DIAMETRO (225-219)","2019-05-23","2000-01-01","2019-05-23","2000-01-01",34,"34.388.A.4","IFN4","34_388",29.5375,11604.1637396557,6769.03658125636,23.4549097222222,459.78094670992,0,25.2384615384615,14.72230772,25.4856935735145,15.5374999,58.3328254678452,52.6026234447736,474.201659907852,30.0153475229623,55.8648565050138,-4.8903511471193,42.6340980726425,"2008_2021",5.50595238095238,15.9821428571429,10.7440476190476,611.114285809653,29.459741754956
"58","34_391_A_1",34.391,25,21,NA,14.86255,8.12686875,NA,827.605704077856,541.126806512444,NA,35585,34,391,"A","1",0,1997,"","2-2",NA,"","",2019,1,1,2,100,80,1,2,2,2,3,4,1,2,1,1,11,2,NA,NA,1,4,0,4,0,385,NA,0.25,NA,2,2,2,"PARCELA LOCALIZADA MEDIANTE ORTOFOTO, REFERENCIAS IFN3 Y BARRIENDO CON EL DETECTOR.EL DANO POR INSECTO ES DEBIDO A LA PROCESIONARIA 
[Pies Mayores]
025 A 10.1 MTS (CINTA LATERAL) Y 35 GRS NO POR DISTANCIA (155-153)
025 A 7.4 MTS Y 292 GRS NO POR DIAMETRO (123-125)
025 A 10.13 MTS (CINTA LATERAL) Y 355 GRS NO POR DISTANCIA (184-180)
[Regeneración] FUERA DE 5 MTS HAY REGENERACION MAS ABUNDANTE DE REBOLLO EN TODAS LAS CATEGORIAS.
[Riesgos]
MOD COMBUSTIBLE Y ESP CAPA MUERTA COMPROBADO.","2019-05-22","2000-01-01","2019-05-22","2000-01-01",34,"34.391.A.1","IFN4","34_391",20.0625,19660.4101201418,11220.4235350885,22.98941875,1368.7325105903,0,14.3639534883721,8.19767445302326,14.6237839884052,9.5,57.0711570436331,47.3520249221184,578.823012439912,28.4522819203801,52.955663615297,-4.85378253808199,42.6346958484767,"2008_2021",5.46428571428571,16.3214285714286,10.8928571428571,607.464285714286,29.0752136752137
"59","34_392_A_1",34.392,25,21,NA,15.7201194444444,9.04356875,NA,809.92182151209,477.464829275686,NA,35586,34,392,"A","1",0,1997,"","2-4",NA,"","",2019,1,1,2,100,85,1,2,2,1,3,4,1,2,1,1,11,2,NA,NA,1,4,0,4,0,0,NA,0.25,NA,2,2,2,"PARCLA LOCALIZADA MEDIANTE ORTOFOTO, REFERENCIAS IFN3 Y BARRIENDO CON EL DETECTOR. ESTAN TODOS LOS RESTOS DE PODA POR EL SUELO, EL DANO POR INSECTO ES DEBIDO A LA PROCESIONARIA.
[Riesgos] MOD COMBUSTIBLE MIXTO 11 Y 7. ESP CAPA MUERTA COMPROBADO.
","2019-05-24","2000-01-01","2019-05-24","2000-01-01",34,"34.392.A.1","IFN4","34_392",20.441935483871,19574.8201285235,10825.0118912798,24.7636881944444,1287.38665078778,0,15.2050824175824,8.40851649708791,15.6497794721674,10.0387097003226,55.3006966102644,49.1084110320341,607.017181764842,27.7630773948058,51.6729094544679,-4.89007872062795,42.6250975809022,"2008_2021",5.50595238095238,15.9821428571429,10.7440476190476,611.114285809653,29.459741754956
"60","34_398_A_1",34.398,21,25,NA,14.7953395833333,8.64374791666667,NA,304.162780131178,279.405344539105,NA,35587,34,398,"A","1",0,1984,"K","0012",1997,"","2-4",2019,1,1,2,95,80,1,2,2,2,3,4,1,2,1,1,11,3,NA,NA,1,0,0,4,0,175,NA,0.25,NA,2,2,1,"PARCELA LOCALIZADA MEDIANTE ORTOFOTO Y PIES MAYORES IFN3. NO SE CONSIDERA SUBPISO DE REBOLLO YA QUE SUTALLA ES BAJA. LAS ESPECIES 021 Y 025 ESTAN EN ESTADO 3 Y 4, POR LO QUE SE PONE LA PREDOMINANTE EN AMBAS. HAN HECHO CORTAS EN LA MASA.
[Riesgos] MOD COMBUSTIBLE COMPROBADO.
[Selvicultura] LAS PODAS YA NO SE APRECIAN.
[Pies Mayores]
PIE 5,27 BIFURCACION COMPROBADA 
PIES 7,24 BIFURCACION CORTADA.
PIE 22 MEDIDO A 1.20 POR BIFURCACION CORTADA.
021 A 43 GRS Y 13 MTS NO POR DIAMETRO (218-223)
021 A 136 GRS Y 13.8 MTS NO POR DIAMETRO (208-221)","2019-05-24","2000-01-01","2019-05-24","2000-01-01",34,"34.398.A.1","IFN4","34_398",28.38125,12958.3954665421,8290.20410085308,23.4390875,583.568124670283,0,22.2054545454545,14.2060605272727,22.6141166691797,15.074999925,63.9755448292803,53.116053468399,496.794926274395,27.4597703158191,51.1083913714578,-4.85324833289989,42.6166944750635,"2008_2021",5.58333333333333,16.577380952381,11.0803571428571,580.678570372718,27.5459550536825
