"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","YEAR","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","CoorX","CoorY","Origen","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"539","34_214",34.214,21,26,NA,12.54634375,4.53763888888889,NA,827.605704077856,137.934284012976,NA,68229,34,214,NA,920326,2,29,6,1,4,"S",920407,3,131,2,"0131M11",347,4729,91,73,4,4,"0","0",11,11,1,1,9,1,60,75,21,21,4,8,1,3,25,26,5,2,1,3,26,NA,1,NA,1,NA,21,1,1,20,26,1,1,20,NA,NA,NA,NA,21,26,43,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,2,3,4,0,NA,NA,"P204",390,NA,"0.25",NA,347000,4729000,34,"IFN2","34_214",21.5,14209.8838357214,7218.56086334574,17.0839826388889,965.539988090832,0,14.717032967033,7.47619047619048,15.0094399477725,9.08333333333333,50.7995768776056,42.2480620155039,425.737154894855,35.4298746369753,65.9424269890949,-4.86785808442722,42.697501766914,"1986_1996",5.01515151515152,15.1363636363636,10.0757575757576,606.845454562794,30.2277735857694
"540","34_217",34.217,26,21,25,9.40142569444444,4.2366125,2.02985,251.111132433879,222.816920328653,286.478897565412,68232,34,217,NA,920326,2,24,6,2,5,"S",920407,3,131,2,"0131M11",347,4728,91,73,4,4,"0","0",11,11,1,1,9,1,60,80,21,21,4,6,1,3,25,26,5,3,1,3,26,25,1,1,1,3,21,1,1,20,26,1,1,20,25,1,1,20,21,26,25,43,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,1,3,4,0,NA,NA,"P204",301,NA,"0.25",NA,347000,4728000,34,"IFN2","34_217",25.6,11471.0041039355,5121.25239104588,15.6678881944444,760.406950327944,0,15.0853488372093,6.73488372093023,16.1970995824475,9.5,44.6451970955956,37.109375,378.877795547408,38.1727418933749,71.0474781824499,-4.86758830098622,42.6885012594075,"1986_1996",5.01515151515152,15.1363636363636,10.0757575757576,606.845454562794,30.2277735857694
"541","34_218",34.218,21,26,NA,13.80981875,3.84946388888889,NA,700.281749604339,123.787177960363,NA,68233,34,218,NA,920326,2,24,5,0,4,"S",920407,3,131,2,"0131M11",348,4728,91,73,4,4,"0","0",10,10,1,2,9,1,40,85,21,21,4,7,1,3,25,26,5,3,1,3,26,NA,1,NA,1,NA,21,1,1,25,26,1,1,25,NA,NA,NA,NA,21,26,43,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,1,3,4,0,NA,NA,"P204",325,NA,"0.75",NA,348000,4728000,34,"IFN2","34_218",21.53,13363.5332161238,6182.28534499185,17.6592826388889,824.068927564703,0,16.2165236051502,7.50214592274678,16.5180896415937,9.44285714285714,46.2623562571954,43.8590670824763,423.735971994925,36.8905228966278,68.6609997248381,-4.85538809840264,42.6886995940535,"1986_1996",5.01515151515152,15.1363636363636,10.0757575757576,606.845454562794,30.2277735857694
"543","34_26",34.26,71,NA,NA,33.3568266944444,NA,NA,2120.08531304457,NA,NA,68041,34,26,NA,920324,2,43,5,1,0,"S",920403,3,106,1,"0106J12",372,4762,91,166,2,2,"0","0",14,14,4,5,9,1,90,90,71,71,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,78,NA,NA,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,"01",50,NA,"14",NA,372000,4762000,34,"IFN2","34_26",28.95625,27904.5371425596,19093.0757996669,33.3568266944444,2120.08531304457,0,13.1619878553316,9.0058054183905,14.1537250539935,12.2092391304348,68.4228364087301,42.1644347263019,850.760240040463,17.7883117195942,33.1077786429544,-4.57028276504234,42.9991272835808,"1986_1996",3.12878787878788,11.8333333333333,7.48106060606061,924.818179303949,52.9040085235629
"545","34_281",34.281,21,26,NA,18.703175,4.7983375,NA,1336.90152197192,445.633840657307,NA,68296,34,281,NA,920327,4,32,4,2,5,"S",920408,3,132,1,"0132M07",358,4729,91,62,3,3,"0","0",11,11,3,3,9,1,60,60,26,21,3,9,2,3,25,26,3,1,2,3,21,NA,4,NA,2,NA,21,1,1,20,26,1,1,20,NA,NA,NA,NA,21,26,NA,NA,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,1,NA,0,0,NA,NA,"P204",280,NA,"2.5",NA,358000,4729000,34,"IFN2","34_281",17.5625,22584.0864247399,11188.5924993602,23.5015125,1782.53536262923,0,12.6696428571429,6.27678571428571,12.9563863182823,7,49.5419309372798,39.8576512455516,620.699051792599,33.8363012446762,62.9764527046763,-4.73362986106985,42.6996126737362,"1986_1996",4.99242424242424,14.969696969697,9.98106060606061,597.327272870324,29.8946729929413
"547","34_285",34.285,21,26,25,17.0614375,11.9639847222222,2.57675625,859.436692696235,565.884242104517,127.323954473516,68300,34,285,NA,920327,4,42,4,2,3,"S",920408,3,132,1,"0132M07",358,4728,91,62,3,3,"0","0",10,10,2,2,9,1,50,90,26,21,3,8,2,3,25,26,3,1,2,3,21,25,4,1,2,3,21,1,1,25,26,1,1,25,25,1,1,25,21,26,25,NA,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,1,NA,0,0,NA,NA,"P204",60,NA,"2.25",NA,358000,4728000,34,"IFN2","34_285",24.5073529411765,24213.302525524,11982.5988265631,31.6021784722222,1552.64488927427,0,15.594874715262,7.71753986332574,16.0982067578984,9.51470588235294,49.487668251499,38.8238823882388,766.048582416547,26.6727972034302,49.643669366714,-4.73337944025202,42.690611505414,"1986_1996",4.99242424242424,14.969696969697,9.98106060606061,597.327272870324,29.8946729929413
"551","34_302",34.302,21,26,NA,11.6979375,2.28645,NA,629.546219341275,77.809083289371,NA,68317,34,302,NA,920327,2,19,6,1,5,"S",920409,3,132,1,"0132M07",357,4726,91,20,4,4,"0","0",10,10,2,1,9,1,65,50,26,21,3,7,2,3,25,26,3,3,2,3,21,NA,4,NA,2,NA,21,1,1,25,26,1,1,25,NA,NA,NA,NA,21,26,43,NA,NA,NA,NA,2,3,"W",17,NA,NA,NA,1,1,2,NA,2,3,4,0,NA,NA,"P204",390,NA,"0.25",NA,357000,4726000,34,"IFN2","34_302",23.1896551724138,10842.3420787225,6085.02399088013,13.9843875,707.355302630646,0,15.328,8.6025,15.8656539417699,10.2931034482759,56.1227818371607,44.3866171003718,340.940782207091,36.528753750904,67.9876714750707,-4.74507682103321,42.672423892554,"1986_1996",4.99242424242424,14.969696969697,9.98106060606061,597.327272870324,29.8946729929413
"555","34_323",34.323,26,21,28,33.9515285,10.1928625,1.1025,667.460463562277,509.295817894065,127.323954473516,68338,34,323,NA,920327,2,49,6,3,3,"S",920410,2,133,1,"0133K08",393,4738,91,4,2,2,"0","0",9,9,2,2,9,1,40,80,21,26,0,8,4,4,NA,21,NA,2,NA,3,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,37,44,43,28,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",52,NA,"1.5",NA,393000,4738000,34,"IFN2","34_323",46.6072916666667,23970.0642576084,12809.7093819292,45.246891,1304.08023592986,0,18.3808201345194,9.8227923627685,21.0182848982758,16.8411458333333,53.4404465681113,36.1341438884295,987.141078060858,16.4428163783917,30.6035296381098,-4.3081554831823,42.7863087368607,"1986_1996",5.35606060606061,16.0530303030303,10.7045454545455,607.263637260957,29.3299671124941
"556","34_324",34.324,26,21,25,21.36621875,11.67520625,1.28245,530.516476972984,456.244170196767,254.647908947033,68339,34,324,NA,920327,2,43,6,2,2,"S",920410,2,133,1,"0133K08",394,4738,91,4,2,2,"0","0",9,9,1,3,9,1,60,85,21,26,0,6,4,4,NA,21,NA,4,NA,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,43,25,15,44,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",175,NA,"3",NA,394000,4738000,34,"IFN2","34_324",30.3375,21764.9689842937,10431.7223255455,34.323875,1241.40855611678,0,17.5324786324786,8.4031339031339,18.7627221796237,10.5625,47.9289556216383,34.8166460651009,783.17868006001,26.8705100923283,50.0116545169454,-4.29593279624746,42.7864477313039,"1986_1996",5.35606060606061,16.0530303030303,10.7045454545455,607.263637260957,29.3299671124941
"559","34_361",34.361,21,26,NA,21.43314375,12.3068833333333,NA,774.554056380557,141.471060526129,NA,68376,34,361,NA,920327,2,41,5,1,3,"S",920408,2,133,1,"0133M02",377,4727,91,107,2,2,"0","0",10,10,2,2,9,1,85,85,21,21,7,7,2,4,25,26,3,3,2,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,26,3,1,NA,NA,NA,NA,NA,21,26,43,15,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,2,NA,3,0,NA,NA,"01",28,NA,"2",NA,377000,4727000,34,"IFN2","34_361",34.75,18913.4429205639,9927.73167242112,33.7400270833333,916.025116906686,0,20.6472972972973,10.8378378378378,21.6557925142639,11.3125,52.4903462268473,32.5539568345324,727.461592982095,29.2070515249084,54.3604481382502,-4.50131513216398,42.6848840088801,"1986_1996",5.15151515151515,15.719696969697,10.4356060606061,586.981818415902,28.7234847195177
"575","34_451",34.451,21,26,25,12.29584375,10.3011534722222,3.68626875,636.619772367581,484.538382301992,286.478897565412,68466,34,451,NA,920401,2,41,6,2,2,"S",920407,2,164,2,"0164J06",359,4721,91,20,2,3,"0","0",10,10,1,1,9,1,80,70,21,21,7,5,3,3,25,26,3,3,3,3,NA,25,NA,2,NA,3,21,1,2,24,26,1,2,24,25,1,2,25,21,26,25,43,NA,NA,NA,2,12,"G",14,NA,NA,NA,1,1,2,NA,2,NA,0,0,NA,NA,"01",375,NA,"0.5",NA,359000,4721000,34,"IFN2","34_451",23.1448275862069,21066.6324617716,12086.9337337012,26.2832659722222,1407.63705223499,0,14.9659547738693,8.58668341708543,15.4187575430336,9.8448275862069,57.3747786013481,42.5357568533969,648.061512106546,27.0736331784711,50.389709178866,-4.71944049981199,42.6277865386094,"1986_1996",5.12878787878788,15.3939393939394,10.2613636363636,578.945454163985,28.5738642548686
"578","34_471",34.471,21,26,43,13.3674125,2.80355,0.83265625,827.605704077856,77.809083289371,31.8309886183791,68486,34,471,NA,920401,2,24,6,1,1,"S",920407,2,164,2,"0164K05",354,4718,91,129,3,3,"0","0",10,10,1,1,9,1,80,70,21,21,7,7,3,3,25,26,3,2,3,3,NA,43,NA,1,NA,2,21,1,2,25,26,1,2,26,43,3,6,NA,21,26,43,NA,NA,NA,NA,2,1,"W",20,NA,NA,NA,1,1,2,NA,0,NA,4,4,NA,NA,"01",322,NA,"0.25",NA,354000,4718000,34,"IFN2","34_471",20.3322580645161,13947.8086960967,5428.95194769021,17.00361875,937.245775985606,0,14.8816981132075,5.79245283018868,15.1984392818399,6.69354838709677,38.9233324458306,32.9208313501507,421.645200629867,48.7996656985569,90.8264120432702,-4.77961618996002,42.5998521375579,"1986_1996",5.31060606060606,15.6969696969697,10.5037878787879,561.554545727643,27.3878440923883
"581","34_478",34.478,21,26,NA,15.7547375,3.179225,NA,1145.91559026165,56.5884242104517,NA,68493,34,478,NA,920402,2,28,5,1,1,"S",920407,2,164,2,"0164K12",371,4717,91,37,3,3,"0","0",9,9,1,1,9,1,80,80,21,21,0,9,3,3,NA,26,NA,1,NA,4,NA,NA,NA,NA,NA,NA,21,1,2,37,26,1,2,37,NA,NA,NA,NA,21,26,43,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,2,NA,4,4,NA,NA,"01",62,NA,"0.5",NA,371000,4717000,34,"IFN2","34_478",22.4367647058824,16339.2001354653,9998.46720268418,18.9339625,1202.5040144721,0,13.5876470588235,8.31470588235294,14.1589989052899,9.55882352941176,61.193125243517,42.6033951628761,482.836464069867,30.168400757397,56.1497206723462,-4.57225519388459,42.5938810249912,"1986_1996",5.46969696969697,16.030303030303,10.75,534.745453054255,25.770865207434
"582","34_485",34.485,21,26,25,18.3000006944444,5.44863055555556,1.64403125,569.42101861767,70.7355302630646,95.4929658551372,68500,34,485,NA,920408,1,32,6,1,3,"S",920409,2,164,2,"0164L12",371,4715,91,208,3,3,"0","0",9,9,1,1,9,1,80,80,21,21,0,6,3,4,NA,26,NA,3,NA,4,NA,25,NA,1,NA,4,21,1,2,39,26,3,1,NA,25,1,2,35,21,26,25,42,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,2,NA,2,0,NA,NA,"01",210,NA,"0.25",NA,371000,4715000,34,"IFN2","34_485",29.49375,14925.1968855066,7430.76745413494,25.3926625,735.649514735872,0,20.2884615384615,10.1009615384615,20.9639783777573,12.3125,49.7867298578199,41.7461326552236,554.552327480269,29.9445837227651,55.7331502323896,-4.57180274067043,42.5758768723652,"1986_1996",5.68181818181818,16.3560606060606,11.0189393939394,516.181816989725,24.5579383105582
"585","34_495",34.495,21,26,25,9.32237291666667,8.93762916666667,2.26240277777778,293.552450591718,258.184685460186,141.471060526129,68510,34,495,NA,920408,1,27,6,1,3,"S",920409,2,164,2,"0164L06",358,4713,91,157,3,3,"0","0",10,10,1,2,9,1,80,90,21,21,4,4,3,4,26,26,4,3,3,4,25,25,2,2,3,4,21,1,2,33,26,1,2,35,25,1,2,35,21,26,25,43,42,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,2,4,NA,NA,"01",40,NA,"1",NA,358000,4713000,34,"IFN2","34_495",26.39375,14037.2891418795,7662.42631574647,21.1704298611111,820.532151051549,0,17.1075431034483,9.33836206896552,18.1247529709682,10.1875,54.586225576034,38.598152971821,489.698307619403,34.2676700717863,63.7793205578238,-4.72963688603066,42.5555921277295,"1986_1996",5.43939393939394,16.0757575757576,10.7575757575758,540.31818264181,26.0299270469777
"587","34_498",34.498,21,26,25,15.0377847222222,3.98155833333333,1.08735069444444,371.361533881089,56.5884242104517,45.978094670992,68513,34,498,NA,920408,1,26,6,1,4,"S",920409,2,164,2,"0164L06",358,4712,91,157,6,6,"0","0",10,10,1,2,9,1,90,90,26,21,7,5,4,4,21,25,2,3,4,3,NA,26,NA,2,NA,4,21,1,2,46,25,1,2,43,26,1,2,39,21,25,26,43,NA,NA,NA,1,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",75,NA,"1",NA,358000,4712000,34,"IFN2","34_498",28.8375,10749.148017601,5273.33378111147,20.10669375,473.928052762533,0,22.6809701492537,11.1268656716418,23.24176912564,11.5,49.0581557950152,39.8786302557434,421.580719443673,39.9434848068878,74.3432021015214,-4.72938829682475,42.546590712408,"1986_1996",5.43939393939394,16.0757575757576,10.7575757575758,540.31818264181,26.0299270469777
"589","34_542",34.542,21,26,NA,14.7979611111111,6.39573888888889,NA,682.597867038573,183.912378683968,NA,68557,34,542,NA,920402,2,27,6,2,3,"S",920403,2,165,2,"0165L09",381,4714,91,222,2,2,"0","0",9,9,2,2,9,1,50,65,26,21,0,6,2,3,21,26,0,3,2,4,NA,43,NA,1,NA,2,21,3,1,NA,26,3,1,NA,43,3,6,NA,21,26,43,NA,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,3,NA,0,3,4,0,NA,NA,"01",165,NA,"2",NA,381000,4714000,34,"IFN2","34_542",23.4189655172414,14922.7211419474,7045.25881420123,21.1937,866.510245722541,0,17.2216326530612,8.13061224489796,17.6470290035762,8.94827586206896,47.21162278103,38.20952661415,495.436393353543,37.9641590852434,70.6592618329052,-4.44978856492874,42.5684807936462,"1986_1996",5.54545454545455,16.3257575757576,10.9356060606061,515.272729548541,24.612267161356
"592","36_1351",36.1351,26,21,61,10.642502,3.91295347222222,1.288225,101.293279336709,88.4194128288307,5.09295817894065,70265,36,1351,NA,892311,NA,NA,NA,NA,NA,"S",901101,NA,261,1,"0261k01",514,4662,87,3,6,6,"0","0",0,0,3,3,9,1,80,40,61,61,7,2,3,4,26,26,3,7,3,4,NA,21,NA,1,NA,4,61,3,6,NA,26,3,1,NA,21,1,2,30,26,61,21,41,94,NA,NA,2,1,"w",19,NA,NA,NA,1,1,2,NA,1,NA,1,4,NA,NA,"p204",260,NA,"4",NA,514000,4662000,36,"IFN2","36_1351",37.5018617021277,5880.61952907895,2691.84060416092,15.8436804722222,194.80565034448,0,30.1871096586783,13.818082788671,32.1797245387072,16.8085106382979,45.7747791852558,44.8204699057494,292.130877093452,42.625549622656,79.3350872014828,-8.83067172950919,42.1092242654037,"1986_1996",10.530303030303,17.9621212121212,14.2462121212121,1527.80909061432,63.012279319197
"593","37_1024",37.1024,21,26,NA,25.1747569444444,15.7968015555556,NA,431.486734604694,138.641639315607,NA,72219,37,1024,NA,920708,2,41,6,0,0,"S",920728,2,527,1,"0527M03",743,4490,92,214,2,2,"3","3",10,10,1,2,9,1,60,90,26,21,0,6,3,4,NA,26,NA,4,NA,4,NA,NA,NA,NA,NA,NA,21,1,1,30,26,1,1,30,NA,NA,NA,NA,21,26,43,NA,NA,NA,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,1,4,4,NA,NA,"01",313,NA,"2",NA,743000,4490000,37,"IFN2","37_1024",40.7974358974359,16788.6536947568,8891.66836065801,40.9715585,570.128373920301,0,29.4471464019851,15.595905707196,30.2489269953042,17.1974358974359,52.9623668599164,42.1532273270065,774.138112592836,24.3528600519307,45.3257797947203,-6.13147435510654,40.5244449622386,"1986_1996",6.38636363636364,14.8636363636364,10.625,1080.45454330878,52.3856748270923
"595","37_1296",37.1296,26,21,NA,20.870425,7.15292222222222,NA,555.273912565057,282.942121052258,NA,72448,37,1296,NA,920714,2,33,6,0,3,"S",920819,0,551,1,"0551L04",717,4474,92,2,2,2,"0","0",10,10,4,5,9,1,80,75,26,26,0,6,3,4,NA,21,NA,4,NA,3,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,43,NA,NA,NA,NA,2,5,"W",15,NA,NA,NA,1,1,2,NA,0,NA,1,0,NA,"P304","P414",95,NA,"8.5",NA,717000,4474000,37,"IFN2","37_1296",31.6,16665.6446076293,8042.62979091044,28.0233472222222,838.216033617315,0,19.8822784810127,9.59493670886076,20.6317982019603,11.6875,48.2587381422296,36.9857594936709,615.877396943327,29.5529197297554,55.0041814023293,-6.44355368641079,40.3876581051398,"1986_1996",7.21969696969697,15.4166666666667,11.3181818181818,1094.60000024059,51.3458422287695
"596","37_1725",37.1725,26,21,NA,16.1256138888889,4.18877222222222,NA,353.677651315323,88.4194128288307,NA,71148,37,1725,NA,920723,1,25,6,1,2,"S",920728,3,573,2,"0573K02",686,4461,92,221,2,2,"0","0",9,9,3,3,9,1,80,80,26,26,0,6,2,4,26,21,0,2,3,4,NA,43,NA,2,NA,2,26,3,1,NA,21,3,1,NA,43,3,6,NA,26,21,43,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P304",130,NA,"2.5",NA,686000,4461000,37,"IFN2","37_1725",30.675,10392.8177839008,5333.45898183507,20.3143861111111,442.097064144154,0,23.508,12.064,24.1878961466267,12.6875,51.3187000170155,41.361043194784,419.274895942355,37.4856571990322,69.76866947211,-6.81227077624087,40.2781228551822,"1986_1996",7.37878787878788,15.5454545454545,11.4621212121212,1024.9363610311,47.755594654467
"599","37_891",37.891,26,21,NA,9.7914,2.18780625,NA,732.112738222719,190.985931710274,NA,72103,37,891,NA,920706,2,14,4,1,4,"S",920723,2,526,2,"0526L09",730,4492,92,306,5,5,"0","0",10,10,2,4,9,1,5,30,26,26,0,6,1,3,NA,21,NA,4,NA,3,NA,NA,NA,NA,NA,NA,26,1,1,20,21,1,1,20,NA,NA,NA,NA,26,21,45,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"G912",84,NA,"5",NA,730000,4492000,37,"IFN2","37_891",18.1625,11654.9164826195,7337.04287653637,11.97920625,923.098669932993,0,12.6258620689655,7.94827586206897,12.8541989651041,9.5,62.9523419363649,52.3055746730902,317.3742335079,34.6459386575913,64.4833577258155,-6.2840391250973,40.546148794614,"1986_1996",6.81818181818182,15.7727272727273,11.2954545454545,1052.41817719286,49.4198503697822
"600","37_902",37.902,21,26,NA,14.2726444444444,3.7326375,NA,431.486734604694,159.154943091895,NA,72113,37,902,NA,920706,2,23,4,1,2,"S",920723,2,526,2,"0526M13",733,4491,92,306,5,5,"3","3",11,11,4,3,9,1,70,70,26,21,5,8,2,3,21,26,5,2,2,3,21,NA,0,NA,3,NA,21,3,1,NA,26,3,1,NA,NA,NA,NA,NA,21,26,43,NA,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",35,NA,"4",NA,733000,4491000,37,"IFN2","37_902",25.1875,11409.9947090836,4286.57313394171,18.0052819444444,590.641677696589,0,19.3179640718563,7.25748502994012,19.7012135253455,7.5,37.5685812591054,29.7766749379653,402.987527390804,54.8626387370114,102.110876383652,-6.24902049637984,40.536312606843,"1986_1996",5.96212121212121,13.8484848484848,9.90530303030303,1240.45454096794,62.3177923530992
"601","37_996",37.996,21,26,NA,16.1455895833333,5.10934722222222,NA,512.832594407218,84.8826363156775,NA,72193,37,996,NA,920707,2,26,5,1,1,"S",920728,2,527,2,"0527L02",739,4492,92,177,2,2,"3","3",11,11,4,5,9,1,95,75,21,21,0,7,4,4,NA,26,NA,2,NA,4,NA,43,NA,1,NA,3,21,1,1,25,26,1,1,25,43,3,6,NA,21,26,43,NA,NA,NA,NA,2,3,"W",18,NA,NA,NA,1,1,2,NA,0,1,4,4,NA,NA,"01",240,NA,"8",NA,739000,4492000,37,"IFN2","37_996",27.29375,12475.8023113224,7517.41847870719,21.2549368055556,597.715230722896,0,20.8724852071006,12.5769230769231,21.2783430890515,12.75,60.2559922890473,46.7139912983742,461.467148092519,32.0806126860727,59.7087480972634,-6.17788254370676,40.5436026370676,"1986_1996",6.46212121212121,15.0833333333333,10.7727272727273,1065.29999637604,51.2835884469865
"605","4_517",4.517,21,26,NA,18.39398125,4.07964513888889,NA,1623.38041953733,219.2801438155,NA,5382,4,517,NA,951122,12,29,4,1,2,"S",951130,13,1012,3,"1012F64",542,4121,95,19,1,1,"0","0",19,19,3,4,9,1,40,75,26,21,5,8,3,3,25,26,5,2,3,3,NA,NA,NA,NA,NA,NA,21,1,2,25,26,1,2,25,NA,NA,NA,NA,21,26,NA,NA,NA,NA,NA,1,1,"W",20,NA,NA,NA,1,1,2,NA,1,NA,0,0,NA,"P702","P402",114,NA,"5",NA,542000,4121000,4,"IFN2","4_517",20.07,22230.7624510759,10652.7708576175,22.4736263888889,1842.66056335283,0,12.0644913627639,5.78119001919386,12.4614611276407,5.44285714285714,47.9190530736922,27.1193679265428,602.75360900825,42.8006528775992,79.6609910812721,-2.52653078831096,37.2339662729871,"1986_1996",2.83333333333333,15.1818181818182,9.00757575757576,653.199997858568,34.3652450049147
"619","42_1024",42.1024,26,21,NA,21.2200666666667,6.81820486111111,NA,459.78094670992,396.118969473162,NA,80360,42,1024,NA,920110,7,32,4,3,4,"S",920115,10,348,2,"0348K11",507,4624,91,125,2,2,"0","0",11,11,2,4,9,1,90,90,26,26,7,7,4,4,21,21,3,3,4,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,43,NA,NA,NA,NA,1,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",311,NA,"4.75",NA,507000,4624000,42,"IFN2","42_1024",30.24375,16578.8167442314,8063.85044998936,28.0382715277778,855.899916183082,0,19.3700413223141,9.42148760330579,20.4229834777447,12.5625,48.6394811788674,41.537507749535,618.686391483785,27.2089907694003,50.6416380425361,-2.91578720218712,41.7670714942516,"1986_1996",4.12878787878788,15.3181818181818,9.72348484848485,481.709090211175,24.4231226840311
"622","42_1082",42.1082,26,21,NA,22.9832561111111,13.1065916666667,NA,278.980931357527,127.323954473516,NA,80414,42,1082,NA,920110,10,30,5,1,2,"S",920116,7,348,2,"0348L12",506,4621,91,70,2,2,"0","0",11,11,4,3,9,1,90,80,26,26,7,7,4,4,21,21,3,3,4,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,37,NA,NA,NA,NA,1,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",130,NA,"3.5",NA,506000,4621000,42,"IFN2","42_1082",39.5121761658031,13524.4070326011,6410.61963668102,36.0898477777778,406.304885831043,0,33.2863509749304,15.7778551532033,33.6295891857487,16.7927461139896,47.400374901672,42.500180307769,653.952851722169,29.5428408975212,54.9854225818269,-2.92784785792014,41.7400593408028,"1986_1996",4.56818181818182,16.1742424242424,10.3712121212121,443.22727300904,21.757530694382
"623","42_1159",42.1159,21,26,NA,26.1135088888889,15.7767762222222,NA,272.190320452273,123.362764778785,NA,80481,42,1159,NA,920110,3,35,6,2,3,"S",920116,7,349,2,"0349J03",516,4631,91,173,2,2,"3","3",11,11,2,2,9,1,90,80,21,21,0,6,4,4,NA,26,NA,4,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,26,3,1,NA,NA,NA,NA,NA,21,26,NA,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"M305",373,NA,"1.75",NA,516000,4631000,42,"IFN2","42_1159",44.0530150753769,14234.9878754118,6442.87503848098,41.8902851111111,395.553085231057,0,35.9875536480687,16.2882689556509,36.7205628406782,17.0125628140704,45.2608396640072,38.6183846553091,733.146112176796,29.5547894761892,55.0076613925625,-2.80732527835761,41.8299877756819,"1986_1996",4.06818181818182,15.2045454545455,9.63636363636364,480.963636896827,24.4935185456717
