"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"933","42_406_A_1 ",42.406,21,26,NA,18.3123340277778,11.3104027777778,NA,693.208196578033,272.331791512799,NA,75080,NA,NA,42,42,406,"A","1 ",0,1985,"M","0008",2000,"","4-3 ",2004,NA,1,1,1,100,80,1,2,1,2,2,4,"","",1,2,1,1,7,3,NA,NA,"0","0","",0,NA,88,NA,7.2,NA,1,"1",3,"PARCELA ENCONTRADA POR REFERENCIAS DE CROQUIS, FOTOS Y ARBOLES TIPO. EL QUEJIGO SOLO ESTA PRESENTE. EL PIE 3 ENTRA POR PENDIENTE. COMPROBADO EL DIAMETRO DEL PIE 10. A 177G Y 12.4M UN SILVESTRE NO ENTRA POR DIAMETRO. COMPROBADOS LOS RUMBOS DE LOS PIES 25.28 Y 29. PARCELA LEVANTADA DURANTE UNA NEVADA.",17,990,"02/20/04 10:46:17","","02/20/04 12:30:51","",NA,421,72,394,10,448364,10,30,448364,11,29,"T",99,"42.406.A.1 ","IFN3","42_406",34.5,17339.5773722107,11671.3624934057,29.6227368055556,965.539988090832,0,17.9584249084249,12.0879120879121,19.7643491250533,15.5625,67.3105361386189,45.1086956521739,662.167697099946,20.6792842593323,38.4884848289764,-2.99999999999999,41.8661759252012,"1997_2007",4.35606060606061,15.3333333333333,9.84469696969697,520.127271565524,26.2098873245464
"934","42_434_A_1 ",42.434,26,21,NA,29.0912715277778,10.7093576388889,NA,534.053253486138,392.582192960009,NA,75113,NA,NA,42,42,434,"A","1 ",0,1985,"M","0011",2000,"","4-4 ",2004,NA,1,1,1,100,70,1,2,1,2,2,4,"","",1,2,1,1,7,2,NA,NA,"0","1","",0,NA,220,NA,6.8,NA,1,"1",2,"PARCELA ENCONTRADA POR REFERENCIAS DE CROQUIS Y FOTOS AEREAS.  EL REBOLLO SOLO ESTA PRESENTE. FUERA DE LA PARCELA HAY ENCINA. COMPROBADA DISTANCIA DEL PIE 26. PIE 38 ENTRA POR PENDIENTE. HAY ABUNDANTE MATORRAL AUNQUE MUCHO ESTA SECO.",17,990,"02/18/04 15:05:42","","02/18/04 16:57:00","",NA,421,195,10,10,448364,4,36,448364,5,35,"T",99,"42.434.A.1 ","IFN3","42_434",35.31875,20667.1535546109,11372.5048780442,39.8006291666667,926.635446446146,0,22.3034351145038,12.2729007633588,23.3854414977738,15.3125,55.0269530247283,43.355158379048,832.478144658684,21.4535636775807,39.9295812068258,-2.91566915174414,41.8571383484618,"1997_2007",4.40909090909091,15.5,9.95454545454546,510.38181846792,25.5772209710575
"935","42_437_A_1 ",42.437,26,21,NA,23.6679333333333,10.6324875,NA,657.840431446501,788.70116243317,NA,75117,NA,NA,42,42,437,"A","1 ",0,1985,"M","0012",2000,"","4-4 ",2004,NA,1,1,1,100,75,1,2,1,2,2,4,"","",1,2,1,1,7,3,NA,NA,"0","1","2",0,NA,245,NA,3,NA,1,"1",2,"PARCELA ENCONTRADA POR REFERENCIAS DE FOTOS AEREAS Y ARBOLES TIPO. AUNQUE HAY PINOS EN ESTADO 4 LO MAS REPRESENTATIVO ES EL ESTADO 3 TANTO EN PINO PINASTER COMO EN SILVESTRE. LA REGENERACION HA TENIDO DIFICULTAD EN REALIZARSE POR SER LOS PINOS PEQUENOS. PIE 1 SE CONSERVA NUMERO DE ORDEN DEL IFN2 PERO ESTA A 399G. A 28G Y 11.8M UN PINASTER NO ENTRA POR DIAMETRO. A 51G Y 10.1M UN PINASTER NO ENTRA POR DIAMETRO. A 207G Y 2.3M UN SILVESTRE NO ENTRA POR DIAMETRO. MODELO DE COMBUSTIBLE MIXTO 07/11.",17,990,"02/19/04 10:15:18","","02/19/04 12:15:17","",NA,421,50,257,10,448364,6,34,448364,7,33,"T",99,"42.437.A.1 ","IFN3","42_437",27.78125,23317.9675512192,14720.0638477437,34.3004208333333,1446.54159387967,0,16.119804400978,10.1760391198044,17.3755804110547,12.125,63.1275595328379,43.644544431946,806.751574238711,21.6846686219613,40.359715975232,-2.87952742515977,41.8571061249594,"1997_2007",4.40909090909091,15.5,9.95454545454546,510.38181846792,25.5772209710575
"937","42_443_A_1 ",42.443,21,26,NA,14.2919888888889,2.52260277777778,NA,855.899916183082,60.1252007236049,NA,75124,NA,NA,42,42,443,"A","1 ",0,1985,"M","0006",2000,"","3-4 ",2004,NA,1,1,2,100,85,1,2,1,3,2,4,"","",1,2,1,1,7,1,NA,NA,"0","0","",5,NA,295,NA,6.2,NA,2,"2",2,"[CLAESP. RESTO DE ESPECIES=10%] PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y TRAS ENCONTRAR SILICONA. EL MARCO DE PLANTACION ES DE 2X4.
42,[PIES MAYORES] A 290 GRADOS, HAY UN PINO SILVESTRE QUE NO ENTRA POR DISTANCIA LATERAL.",10,990,"03/22/04 23:45:20","","03/23/04 00:54:18","",NA,421,113,205,10,448359,14,26,448359,15,25,"T",99,"42.443.A.1 ","IFN3","42_443",22.1602941176471,13587.5880082321,8755.29025831082,16.8145916666667,916.025116906686,0,14.8332046332046,9.55791505791506,15.2877837519482,11.9264705882353,64.4359414857619,53.8190988121309,415.993591424394,27.7034825962217,51.5619910361886,-3.06022788610644,41.8481468863515,"1997_2007",4.78787878787879,15.6969696969697,10.2424242424242,491.872727675871,24.299101816323
"938","42_445_A_4 ",42.445,26,21,NA,31.46775,10.9198825555556,NA,122.230996294576,109.923014028802,NA,75126,NA,NA,42,42,445,"A","4 ",0,2000,"","3-4 ",1985,"M","0007",2004,NA,1,1,1,90,75,1,2,1,2,2,4,"","",1,2,1,1,7,2,NA,NA,"1","0","",0,NA,390,NA,3,NA,2,"2",2,"[CLAESP. RESTO DE ESPECIES=0%] PARCELA CLASIFICADA COMO A4, YA QUE NO HA SIDO POSIBLE LOCALIZAR LOS PIES DEL IFN2, YA QUE SE HA PRODUCIDO UNA CORTA. PARCELA LOCALIZADA MEDIANTE ORTOFOTO.
42,[PIES MAYORES] PIES 3, 4, 6, 18, 24, 31 Y 35,  MEDIDOS SUS DIAMETROS CON CINTA METRICA. EL PIE 6, ESTA BIFURCADO POR ENCIMA DE 6 METROS. 
42,LE HE BAJADO LA CALIDAD A LOS PIES, YA QUE TIENEN EL FUSTE DANADO DEBIDO A ANTIGUAS RESINACIONES.
42,[RIESGOS] PUNTUALMENTE, EL MODELO DE COMBUSTIBLE, PUEDE SER EL 011.",10,990,"03/18/04 13:52:42","","03/19/04 15:03:50","",NA,421,340,380,11,448359,10,30,448359,11,29,"T",99,"42.445.A.4 ","IFN3","42_445",60.1625,10511.5261507882,5312.45052934694,42.3876325555556,232.154010323378,0,45.2782449725777,22.8833028641073,48.2154855510406,26.125,50.5392885213777,43.4240598379389,666.188115034519,25.1220806647101,46.7574606746683,-3.0361367378277,41.8481569925274,"1997_2007",4.67424242424242,15.5833333333333,10.1287878787879,500.763637705283,24.8779827538944
"939","42_448_A_1 ",42.448,21,26,NA,16.6283150555556,8.11713811111111,NA,396.826324775792,49.7978133051975,NA,75129,NA,NA,42,42,448,"A","1 ",0,1985,"M","0008",2000,"","4-3 ",2003,420,1,1,1,90,70,1,2,1,2,2,4,"","",1,2,1,1,8,2,NA,NA,"0","3","",0,NA,300,0,1.2,0,1,"1",2,"PARCELA ENCONTRADA POR REFERENCIAS DE CROQUIS Y FOTOS AEREAS.
 LA ENCINA SOLO ESTA PRESENTE.
EL PIE 1 NO LO CONSIDERO  BIFURCADO POR ESTAR LA BIFURCACION A 8M DE ALTURA.
LOS PIES 2,3 Y 18 RUMBO COMPROBADO.
PIE 19 BIFURCADO A 9M.
FUERA DE 10M HAY ZARZA.
 FUERA DE 5M HAY REGENERACION DE P.SILVESTRE,PINASTER Y ENCINA.
 REGENERACION COMPROBADA.",17,990,"11/25/03 10:10:47","","11/25/03 12:03:24","",113,421,85,283,10,78387,18,0,78387,17,0,"T",99,"42.448.A.1 ","IFN3","42_448",44.8792349726776,10096.6622657954,6207.04278058392,24.7454531666667,446.62413808099,0,22.6066202090592,13.8976876781755,26.5602200935139,20.0819672131148,61.4761850716907,44.74667900498,492.198523718028,23.5625696206058,43.8548835637346,-2.99999999999999,41.8481626772535,"1997_2007",4.35606060606061,15.3333333333333,9.84469696969697,520.127271565524,26.2098873245464
"940","42_450_A_1 ",42.45,26,21,NA,24.0130168055556,16.03435,NA,510.427586378274,558.81068907821,NA,75132,NA,NA,42,42,450,"A","1 ",0,1985,"M","0009",2000,"","4-3 ",2003,420,1,1,1,90,75,1,2,1,2,2,4,"","",1,2,1,1,8,2,NA,NA,"0","0","",0,NA,390,0,1.8,0,1,"1",3,"PARCELA ENCONTRADA POR REFERENCIAS DE CROQUIS,FOTOS AEREAS Y ARBOLES TIPO.
DEJO EL 10% PARA EL RESTO DE ESPECIES.
PIES 1,27,32,33, 34,36,38,40 Y 42 TIENEN EL RUMBO COMPROBADO.
PIE 14 MARCADO PARA POSIBLE CORTA.
PIE 28  DIAMETRO Y ALTURA COMPROBADO.
PIE 31  DISTANCIA COMPROBADA.
HAY MUSGOS Y LIQUENES.",17,990,"12/05/03 09:45:47","","12/05/03 11:51:18","",126,421,171,365,10,448413,24,0,448413,23,0,"T",99,"42.450.A.1 ","IFN3","42_450",38.1319209039548,21313.8389929349,13610.7185266281,40.0473668055556,1069.23827545648,0,19.9336663138396,12.7293596189468,21.8375943181022,16.0960451977401,63.8585969010077,42.211472215843,860.606212488932,18.9995611043817,35.3621677690897,-2.97590884016405,41.8481601507084,"1997_2007",4.35606060606061,15.3333333333333,9.84469696969697,520.127271565524,26.2098873245464
"941","42_453_A_1 ",42.453,21,26,NA,36.82666525,16.1182555555556,NA,556.830094230844,194.098295041849,NA,75135,NA,NA,42,42,453,"A","1 ",0,1985,"M","0010",2000,"","4-3 ",2004,NA,1,1,1,100,90,1,2,1,2,2,4,"","",1,2,1,1,8,3,NA,NA,"0","3","",0,NA,215,NA,2,NA,1,"1",3,"PARCELA ENCONTRADA POR REFERENCIAS DE CROQUIS FOTOS Y ARBOLES TIPO. EL QUEJIGO Y EL ENEBRO SOLO ESTAN PRESENTES. REGENERACION COMPROBADA. PIE 1 ESTA A 397G PERO SE CONSERVA NUMERO DE ORDEN DEL IFN2. A 75G UN PINO SILVESTRE NO ENTRA POR DISTANCIA LATERAL. PIE 13 BIFURCADO A 9M. A 115G UN PINO PINASTER NO ENTRA POR DISTANCIA LATERAL. COMPROBADO RUMBO DEL PIE 3. COMPROBADO DIAMETRO DEL PIE 10. LAS CORTAS SON RECIENTES. HAY MUSGOS Y LIQUENES.",17,990,"03/25/04 10:01:04","","03/25/04 12:33:12","",NA,421,203,55,10,448383,16,24,448383,17,23,"T",99,"42.453.A.1 ","IFN3","42_453",39.5587570621469,21994.696765929,14248.1163898286,52.9449208055556,750.928389272694,0,29.2900056518463,18.974001507159,29.9618033415257,20.0762711864407,64.7797809692911,50.7505105757009,1004.14485605022,18.1768107231377,33.8308567638622,-2.93977211389355,41.8481468863515,"1997_2007",4.38636363636364,15.4166666666667,9.90151515151515,512.172725590793,25.7353634480337
"942","42_460_A_1 ",42.46,21,26,NA,34.5600515833333,17.4625865833333,NA,483.265142757257,189.712692165539,NA,75145,NA,NA,42,42,460,"A","1 ",0,1985,"M","0012",2000,"","4-4 ",2003,420,1,1,1,100,85,1,2,1,1,2,4,"","",1,2,1,1,8,1,NA,NA,"0","0","",0,NA,53,0,1.2,0,2,"1",3,"PARCELA ENCONTRADA POR REFERENCIAS DE CROQUIS Y FOTOS AEREAS.
 COMPROBADOS DIAMETROS PIES 2,5,7,10 (POSIBLE PERDIDA DE CORTEZA), 12,19,26,49.
A 18G Y 24.5M UN SILVESTRE NO ENTRA POR POCOS MM DE DIAMETRO.
COPMROBADAS ALTURAS PIES 18,24,26 Y 47.
CORREGIDA ESPECIE PIE 19.
COMPROBADA DISTANCIA PIE 32.
A 240G Y 13.8M UN SILVESTRE NO ENTRA POR POCOS MM DE DIAMETRO.
 COMPROBADOS RUMBOS PIES 39,40 Y 41.
REGENERACION COMPROBADA.
ABUNDANTE MUSGO EN LA PARCELA.",17,990,"12/04/03 13:22:56","","12/04/03 15:28:37","",126,421,138,132,10,448413,26,0,448413,25,0,"T",99,"42.460.A.1 ","IFN3","42_460",44.6377049180328,20358.3646708005,11148.6976602919,52.0226381666667,672.977834922797,0,30.2511667017028,16.5662182047509,31.3726254914876,18.5355191256831,54.7622455956994,41.5243551605519,968.882664106153,20.7967210140001,38.7070592580385,-2.85545325671839,41.8480717218215,"1997_2007",4.47727272727273,15.5757575757576,10.0265151515152,503.372728326104,25.1353130845643
"943","42_467_A_1 ",42.467,21,26,NA,8.80063888888889,6.656468,NA,130.860730986669,98.1809160051337,NA,75151,NA,NA,42,42,467,"A","1 ",0,1985,"M","0008",2000,"","4-3 ",2004,NA,1,1,1,90,70,1,2,1,2,2,4,"","",1,2,1,1,7,2,NA,NA,"0","0","",0,NA,199,NA,3,NA,1,"1",1,"PARCELA ENCONTRADA POR REFERENCIAS DE FOTOS AEREAS Y ARBOLES TIPO. LA ENCINA SOLO ESTA PRESENTE. A 19.5M Y 11G UN PINASTER NO ENTRA POR DIAMETRO. PIE 7 ESTA TUMBADO EN EL SUELO POR EL VIENTO. A 161G UN PINASTER NO ENTRA POR DISTANCIA LATERAL. SE OBSERVA REGENERACION DE PINO PINASTER TUMBADA POR EL VIENTO. ABUNDANTES LIQUENES. HAY RESTOS DE CORTAS ANTIGUAS. ",17,990,"01/13/04 12:57:25","","01/13/04 15:26:37","",NA,421,227,13,10,448360,22,18,448360,23,17,"T",99,"42.467.A.1 ","IFN3","42_467",36.8150537634409,6223.01486331732,2873.34797481595,15.4571068888889,229.041646991803,0,27.1697961704756,12.5450895614577,29.3131125439909,15.6559139784946,46.1729248270547,42.5258484724575,295.702604943115,42.2050427592227,78.5524357406891,-2.98795610882673,41.8391554004916,"1997_2007",4.35606060606061,15.3333333333333,9.84469696969697,520.127271565524,26.2098873245464
"944","42_468_A_1 ",42.468,21,26,NA,18.7649361111111,12.3441222222222,NA,447.190022323094,725.039185196412,NA,75152,NA,NA,42,42,468,"A","1 ",0,1985,"M","0009",2000,"","4-3 ",2004,NA,1,1,1,100,90,1,2,1,2,2,4,"","",1,2,1,1,7,2,NA,NA,"0","0","",0,NA,80,NA,1.4,NA,1,"1",2,"PARCELA ENCONTRADA POR REFERENCIAS DE CROQUIS Y ARBOLES TIPO. ENCINA, ENEBRO Y QUEJIGO SOLO ESTAN PRESENTES. FUERA DE 5M HAY REGENERACION DE QUEJIGO. ALGUNOS PIES ESTAN MARCADOS PARA UNA POSIBLE CORTA. A 145G UN PINASTER NO ENTRA POR DISTANCIA LATERAL. COMPRBADO EL DIAMETRO DE LOS PIES 18 Y 23. A 264G Y 5.4M UN PINASTER NO ENTA POR DIAMETRO. A 337G UN SYLVESTRIS NO ENTRA POR DISTANCIA LATERAL. MODELO DE COMBUSTIBLE MIXTO 07/04. DIFICULTAD PARA MEDIR LAS ALTURAS POR LA ESPESURA DE LA MASA. HAY PIES CON MUERDAGO. HAY MUSGOS Y LIQUENES.",17,990,"03/24/04 13:53:05","","03/24/04 15:30:19","",NA,421,69,262,10,448383,14,26,448383,15,25,"T",99,"42.468.A.1 ","IFN3","42_468",35.9211956521739,19192.3884841563,13470.5207056467,31.1090583333333,1172.22920751951,0,16.3725561187545,11.4913709872073,18.3819771908609,16.8885869565217,70.1867863750617,47.0156592783115,715.596721124527,17.2941975915857,32.188128626003,-2.97591221842355,41.8391535061781,"1997_2007",4.35606060606061,15.3333333333333,9.84469696969697,520.127271565524,26.2098873245464
"957","42_632_A_1 ",42.632,21,26,43,8.35521955555556,6.32313472222222,1.48730625,99.7370976709211,201.596261249734,45.978094670992,75352,NA,NA,42,42,632,"A","1 ",0,1985,"K","0005",2000,"","1-4 ",2004,NA,1,1,1,85,75,1,2,4,3,2,4,"","",1,2,1,1,1,3,NA,NA,"0","0","",0,NA,304,78,18.5,3.8,2,"1",3,"[PIES MAYORES]REJON LOCALIZADO POR FOTOS INFO2 Y DENDROMETRIA.
42,PARCELA QUE APENAS TOCA OTRA TESELA  Y QUE  EN MONTE NO SE DIFERENCIA MUCHO, POR LO QUE LA DOY A1.
42,PINASTER A 88G NO ENTRA POR DIST.(COMP).ARBOL A 116G NO ENTRA POR DIST.SILVESTRE A 200G NO ENTRA POR DM.DEL ARBOL N.15 SALE UNA RAMA QUE LA CONSIDERO COMO TAL.ARBOL N.16 ENTRA POR CP.ARBOL N.17 MEDIDO A 1.10MTS. Y COMP. REBOLLO A 351G NO ENTRA POR DM. ARBOL N.18 DMS. COMP. PINO A 399G NO ENTRA POR DIST. (COMP).  
42,MUERDAGO EN PINOS SILVESTRES FUNDAMENTALMENTE Y ALGO DE DEFOLIADORES EN REBOLLOS.
42,CALICATA A 70G.",11,990,"03/17/04 12:51:50","","03/17/04 13:29:46","",NA,420,260,297,10,78351,22,18,78351,23,17,"T",99,"42.632.A.1 ","IFN3","42_632",33.0461538461538,7894.40348724419,2900.42553580065,16.1656605277778,347.311453591647,0,22.7300407331976,8.35107942973523,24.3440165032642,9.73641025641026,36.7402748097075,29.4630664183737,332.801233218217,55.1114175640243,102.573905954172,-2.73470070577266,41.9199088483921,"1997_2007",2.93181818181818,13.2272727272727,8.07954545454546,701.718180548061,38.8128220541982
"959","42_650_A_1 ",42.65,26,21,NA,29.9902936944444,25.3805262777778,NA,314.914580731164,363.439154491626,NA,75371,NA,NA,42,42,650,"A","1 ",0,1985,"L","0006",2000,"","3-2 ",2004,NA,1,1,1,95,85,1,2,2,3,1,4,"","",1,2,1,1,8,2,NA,NA,"0","0","",0,NA,225,NA,4.8,NA,1,"1",2,"REJON LOCALIZADO POR FOTOS INFO2. EN LAS INMEDIACIONES EL PINASTER NO TIENE TANTA PRESENCIA. ARBOL N.4 DMS. COMP. ARBOL N.12 DMS. COMP. ARBOL N.15 MEDIDO A 1.40MTS. SILVESTRE A 138G NO ENTRA POR DM.(COMP). SILVESTRE A 149G NO ENTRA POR DIST.(COMP). ARBOL N.23 ALTURA COMP. ARBOL N.26 ENTRA POR CP. PINASTER A 261G NO ENTRA POR DIST.(COMP). ARBOL N.30 DMS. COMP.ARBOL N.30 INFO2 DIST. COMP. PINASTER A 298G NO ENTRA POR DIST. PINASTER A 344G NO ENTRA POR DIST.PINASTER A 371G NO ENTRA POR DM. PINASTER A 388G NO ENTRA POR DM.(COMP). ARBOL N.51 DMS. COMP.. ALGUN DANO DE MUERDAGO EN PINO SILVESTRE Y ALGUNOS PINOS CON DANO DE VIENTO PERO POCOS ",11,990,"03/10/04 13:40:13","","03/10/04 15:14:50","",NA,420,33,130,10,78351,4,36,78351,5,35,"T",99,"42.650.A.1 ","IFN3","42_650",46.4475,20321.391209132,11023.2128296052,55.3708199722222,678.35373522279,0,29.9569238790407,16.2499478623566,32.2379506715866,18.925,54.2443807914667,40.7449270681953,1020.21622533814,20.2878488909121,37.7599415172238,-2.41921244502326,42.1348978741071,"1997_2007",2.60606060606061,13.2045454545455,7.90530303030303,756.427270845933,42.2459910098004
"966","42_722_A_1 ",42.722,21,26,NA,15.47216125,3.2685135,NA,687.549354156988,196.078889889215,NA,75452,NA,NA,42,42,722,"A","1 ",0,1985,"M","0001",2000,"","3-3 ",2004,NA,1,1,1,95,70,1,2,1,2,2,4,"","",1,2,1,1,4,3,NA,NA,"0","0","",0,NA,108,NA,1.5,NA,2,"1",1,"PARCELA ENCONTRADA POR REFERENCIAS DE FOTOS Y ARBOLES TIPO. A 90G UN SYLVESTRIS NO ENTRA POR DISTANCIA LATERAL. MODELO DE COMBUSTIBLE MIXTO 04/07. HAN CREADO NUEVAS PISTAS QUE NO APARECEN EN LA ORTOFOTO Y QUE DIFICULTARON LA LOCALIZACION. 
42,PARCELA LEVANTADA CON NIEVE.",17,990,"02/26/04 14:56:51","","02/26/04 16:19:51","",NA,421,382,179,10,448364,24,16,448364,25,15,"T",99,"42.722.A.1 ","IFN3","42_722",32.7957446808511,11321.0730739899,6941.70199789611,18.74067475,883.628244046203,0,12.8120317002882,7.85590778097983,16.432849450606,14.781914893617,61.3166433299031,45.0726612170754,450.603999273189,22.758021739366,42.3574512284105,-2.84340773651239,41.8480559309882,"1997_2007",4.47727272727273,15.5757575757576,10.0265151515152,503.372728326104,25.1353130845643
"967","42_725_A_1 ",42.725,21,26,NA,12.1076486111111,7.93867222222222,NA,682.597867038573,130.860730986669,NA,75455,NA,NA,42,42,725,"A","1 ",0,1985,"M","0003",2000,"","3-3 ",2004,NA,1,1,2,100,70,1,2,2,1,1,4,"","",1,2,1,1,6,5,NA,NA,"0","0","",5,NA,233,NA,1.5,NA,2,"2",2,"REJON ENCONTRADO POR PIES MAYORES, CROQUIS Y FOTOS AEREAS.
42,LA MASA AUNQUE SU ORIGEN ES ARTIFICIAL SE ESTA REGENERANDO MUY BIEN POR LO QUE LA DOY NATURALIZADA.",15,990,"03/16/04 10:28:39","","03/23/04 11:12:15","",NA,420,362,123,10,448391,22,18,448391,23,17,"T",99,"42.725.A.1 ","IFN3","42_725",29.19375,13464.5081855743,7027.57493163547,20.0463208333333,813.458598025243,0,16.5521739130435,8.63913043478261,17.7135117918497,11.1875,52.1933280798529,38.3215585527724,467.919060693864,31.3400167852227,58.3303438093393,-2.80727123907301,41.848000978981,"1997_2007",4.59848484848485,15.6666666666667,10.1325757575758,499.045453916896,24.7879585764931
"971","42_841_A_1 ",42.841,26,21,NA,25.9543805555556,6.52808263888889,NA,463.317723223073,187.449155197121,NA,75574,NA,NA,42,42,841,"A","1 ",0,1982,"01","4874",2000,"","2-2 ",2004,NA,1,1,1,90,80,1,2,1,3,2,4,"","",1,2,1,1,7,2,NA,NA,"0","1","",0,NA,98,NA,4.5,NA,2,"2",2,"RESTO DE ESPECIES=10%. PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y TRAS ENCONTRAR SILICONA.A MAS DE 10 METROS, HAY MEJORANA.
42,EN LA ZONA DE LA PARCELA SE HA REALIZADO UNA CLARA.",10,990,"01/22/04 10:05:01","","01/22/04 11:58:47","",NA,421,15,215,10,78310,12,28,78310,13,27,"T",99,"42.841.A.1 ","IFN3","42_841",33.65,15917.7932139231,7485.58749008881,32.4824631944444,650.766878420194,0,24.4600543478261,11.5027173913043,25.2096500135236,13.5,47.0265406108007,40.1188707280832,659.548090414789,29.0371181079766,54.0441664112092,-3.20468813107952,41.8209603284744,"1997_2007",4.83333333333333,16.3106060606061,10.5719696969697,482.718179095875,23.4648498032243
"972","42_875_A_4 ",42.875,26,21,NA,8.45106041666667,5.78485138888889,NA,265.258238486492,374.898310394242,NA,75609,NA,NA,42,42,875,"A","4 ",0,2000,"","2-1 ",1984,"J","0009",2004,NA,1,1,2,80,60,1,2,2,1,3,4,"","",1,2,1,1,5,1,NA,NA,"3","2","",5,NA,178,NA,7.5,NA,2,"2",2,"PARCELA A3C NO ENCONTRADA.
42,PARCELA A4 SE DESPLAZA 26 M A 75 GRADOS POR TOCAR TESELA
42,MASA DE PINASTER Y DE SILVESTRE EN ESTADO LATIZAL PERO HAY TAMBIEN FUSTAL.
42,ARBOLES RUMBO 124 Y 196 SE VAN POR DISTANCIA PENDIENTE COMPROBADA
42,ARBOL RUMBO 58 SE VA POR DISTANCIA.
42,
42,",6,990,"03/18/04 14:02:05","","03/18/04 14:56:59","",NA,421,45,303,10,448387,12,28,448387,13,27,"T",99,"42.875.A.4 ","IFN3","42_875",25.6121621621622,9791.03526018774,5695.97857443328,14.2359118055556,640.156548880735,0,15.2947513812155,8.89779005524862,16.8269191233072,12.2702702702703,58.1754474687088,47.907982905081,339.101627072437,32.2108937175586,59.9512284191627,-3.01204220281337,41.8301487411333,"1997_2007",4.65909090909091,15.8939393939394,10.2765151515152,493.690910079262,24.3479171046003
"973","42_876_A_1 ",42.876,26,21,NA,35.4210005555556,21.0491460277778,NA,318.026944062738,241.20815819705,NA,75610,NA,NA,42,42,876,"A","1 ",0,1984,"J","0009",2000,"","2-1 ",2004,NA,1,1,2,95,80,1,2,2,1,3,4,"","",1,2,1,1,5,11,NA,NA,"1","0","",0,NA,390,NA,4,NA,1,"1",2,"PARCELA LOCALIZADA POR FOTO AEREA Y PIES DEL IFN2
42,HAY TOCONES ANTIGUOS Y NUEVOS.
42,PIE 020 DEL IFN2 NO ENTRA POR  DISTANCIA 
42,PENDIENTE  COMPROBADA
42,ARBOL 005 ENTRA POR PENDIENTE
42,ARBOL RUMBO 6 SE VA POR DIAMETRO
42,ARBOL 017 - 043 Y 048 DIAMETRO COMPROBADO
42,ARBOL 035 BIFURCADO POR ENCIMA DE 4 M.
42,ALTURAS CUMPROBADAS.
42,
42,",6,990,"03/15/04 13:48:45","","03/15/04 15:20:50","",NA,421,305,230,10,448387,0,40,448387,1,39,"T",99,"42.876.A.1 ","IFN3","42_876",48.7025,19459.6909794674,12385.4376714113,56.4701465833333,559.235102259789,0,34.7969769795092,22.1471034657222,35.8564512748657,24.8,63.6466307942897,50.9214106052051,997.656954451997,17.0510491948276,31.735578466991,-2.99999999999999,41.8301493723728,"1997_2007",4.37121212121212,15.4318181818182,9.90151515151515,522.17272781242,26.237837864956
"974","42_880_A_1 ",42.88,21,26,NA,27.4466914444444,20.5201892222222,NA,289.166847715408,153.920513852429,NA,75614,NA,NA,42,42,880,"A","1 ",0,1984,"J","0011",2000,"","2-1 ",2004,NA,1,1,1,95,75,1,2,1,1,2,4,"","",1,2,1,1,4,3,NA,NA,"1","0","",0,NA,140,NA,2.5,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.PARCELA LEVANTADA CON NIEVE Y NEVANDO.
42,[PIES MAYORES]PIE 7 DM COMPROBADO Y MARCADO PARA CORTA.
42,PIE 17 DIAMETRO COMPROBADO.
42,SILVESTRE A 248G Y 25.1M SE VA.
42,PIE 31 ENTRA MUY JUSTO. 
42,[REGENERACIÓN]NO HAY REGENERACION EN 5M.",6,990,"02/27/04 11:32:33","","02/27/04 13:18:15","",NA,421,108,378,10,448397,32,8,448397,33,7,"T",99,"42.880.A.1 ","IFN3","42_880",44.8508196721311,16202.793738906,8528.44141275717,47.9668806666667,443.087361567837,0,36.5679438058748,19.2477650063857,37.1262527040737,20.8387978142077,52.6356229066766,46.4624681701329,835.860573367767,22.7972602824735,42.4304823861702,-2.95183119644316,41.830139272543,"1997_2007",4.3030303030303,15.4393939393939,9.87121212121212,521.518182299354,26.2449104321444
