"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"892","42_158_A_1 ",42.158,21,43,NA,21.8060972222222,11.03394375,NA,919.56189341984,1255.5556621694,NA,73517,NA,NA,42,42,158,"A","1 ",0,1984,"L","0012",2000,"","4-2 ",2004,NA,1,1,2,100,90,2,2,3,2,2,4,"","",1,2,1,1,5,3,NA,NA,"0","0","",5,NA,45,NA,8,NA,3,"2",3,"[IDENTIFICACIÓN Y CLASIFICACIÓN] REJON ENCONTRADO POR PIES DEL IFN2.
42,[CLAESP. RESTO DE ESPECIES=0%] LA EDAD DE LA MASA DE PINOS HA SIDO ESTIMADA CON LOS DATOS DEL IFN2.EL MARCO DE PLANTACION ES A TRESBOLILLO.
42,ARBOL N23,31,43 ENTRA POR PENDIENTE.SE HAN REALIZADO PODAS PARA LAS MEDICIONES.LEVANTAMIENTO DIFICULTADO POR LA NIEVE.
42,
42,",8,990,"01/20/04 10:41:04","","01/20/04 12:16:24","",NA,422,349,152,10,78319,34,6,78319,35,5,"T",99,"42.158.A.1 ","IFN3","42_158",22.91,28492.4484287881,19174.6338660602,32.8400409722222,2175.11755558924,0,13.0992682926829,8.81544715447154,13.8648615636386,10.1666666666667,67.2972486516345,44.3765459042631,844.429618082222,21.0901684514747,39.2532264804483,-2.23848474512919,42.0707976103144,"1997_2007",3.77272727272727,15.219696969697,9.49621212121212,595.890907872807,30.5644452454675
"895","42_2078_A_3C",42.2078,21,43,NA,8.56756333333333,6.2548375,NA,95.0685526735588,636.619772367581,NA,74088,NA,NA,42,42,2078,"A","3C",0,1984,"J","0003",2000,"","1-1 ",2003,420,1,1,1,0,65,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,350,NA,1,NA,1,"1",2,"REJON LOCALIZADO POR FOTOS INFO2
ARBOL  N.2 DOMINADO
REBOLLO A 38G NO    ENTRA  POR  DM.
ARBOL N.3  DOMINADO
REBOLLO  A  48G NO ENTRA POR    DIST.(COMP.)
PINO SILVESTRE A 84G NO ENTRA POR  DIST.
ARBOL N.10 ALTURA  COMP.
 LOS DMS. DEL ARBOL N.1 ESTAN  COMP.
PINO A 284G NO ENTRA POR DIST.

HAY DOS PIES MENORES DE REBOLLO.CAT.3  UN 2.CAT.2 UN 3 Y CAT.1 UN 3
FCC. TOTAL UN 97. Y DE LA ARBOREA UN  65%.
LA PENDIENTE A 350G ES DE UN 1.
DAÑOS ESCASOS DE HONGOS EN LAS HOJAS DE  LOS REBOLLOS",11,990,"11/05/03 09:36:36","","11/05/03 10:47:42","",71,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T",99,"42.2078.A.3C","IFN3","42_2078",29.1308807134894,10126.5551008845,6116.2608010443,14.8224008333333,731.68832504114,0,13.8399845320959,8.35910672853828,16.0602119828075,11.5505016722408,60.3982375063565,39.6503689189603,359.636038554805,32.0063455702889,59.5705214196236,-2.45954942799303,41.6577495272544,"1997_2007",4.70454545454545,16.6515151515152,10.6780303030303,482.827271959998,23.3497709832276
"903","42_2589_A_1 ",42.2589,21,43,26,15.2963934444444,10.8075472222222,3.973985,242.764339862838,505.759041380912,42.0169049762604,74639,NA,NA,42,42,2589,"A","1 ",0,1985,"L","0006",2000,"","3-2 ",2004,NA,1,1,1,95,65,1,2,2,1,3,4,"","",1,2,1,1,8,2,NA,NA,"0","0","",0,NA,80,NA,2.5,NA,1,"2",2,"REJON ENCONTRADO POR PIES MAYORES Y CROQUIS.
42,[PIESMAY 004-043]COMPROBADA FORMA.
42,[PIES MAYORES]A 109G REBOLLO NO ENTRA POR DIAMETRO.
42,[PIESMAY 011-043]COMPROBADA ALTURA.
42,[PIESMAY 018-043]COMPROBADA FORMA.
42,[PIESMAY 020-043]COMPROBADA FORMA.
42,[PIESMAY 022-021]COMPROBADO RUMBO.
42,[PIESMAY 023-021]COMPROBADO RUMBO.
42,[PIESMAY 024-021]COMPROBADO RUMBO.
42,[PIESMAY 031-043]COMPROBADA ALTURA.
42,[ESPECIES PRESENTES]EL ENEBRO Y EL MAJUELO SOLO ESTAN PRESENTES.",21,990,"01/23/04 11:00:50","","01/23/04 12:57:49","",NA,422,230,30,10,448382,28,12,448382,29,11,"T",99,"42.2589.A.1 ","IFN3","42_2589",39.998730964467,15610.4827026952,8456.85705613095,30.0779256666667,790.54028622001,0,19.7465998568361,10.6975662133142,22.0098456445534,14.6294416243655,54.1742188066411,36.5747644278055,644.362967125052,24.3114155315851,45.2486428506868,-2.72275870063932,41.8928610321428,"1997_2007",4.33333333333333,15.2045454545455,9.76893939393939,533.945457046682,27.0093122552834
"905","42_276_A_1 ",42.276,21,43,NA,14.047275,11.4977604166667,NA,236.82255532074,661.377207959654,NA,74661,NA,NA,42,42,276,"A","1 ",0,1984,"K","0013",2000,"","2-4 ",2004,NA,1,1,1,95,80,1,2,2,2,2,4,"","",1,2,1,1,4,1,NA,NA,"0","0","",0,NA,270,NA,8,NA,2,"1",3,"PARCELA LOCALIZADA POR FOTO AEREA Y PIES DEL IFN2
42,ARBOLES 5  6  9  10  11  14  17 22 ALTURAS COMPROBADAS
42,ARBOL 11 TRONCO ROTO
42,ARBOL 012 ENTRA POR PDTE
42,ARBOL 13 TUMBADO
42,",18,990,"01/28/04 10:19:42","","01/28/04 12:54:48","",NA,422,70,270,6,448390,2,38,448390,3,37,"T",99,"42.276.A.1 ","IFN3","42_276",38.917679558011,14466.4981924097,7100.78620545774,25.5450354166667,898.199763280394,0,16.106103323358,7.90557568120964,19.0292576232557,13.853591160221,49.0843472346568,35.5971664229639,579.630573307131,24.0852503593697,44.8277020342401,-2.86727515973948,41.9561645943218,"1997_2007",3.28030303030303,13.7954545454545,8.53787878787879,647.000002579256,34.9015121947126
"906","42_277_A_1 ",42.277,21,43,NA,10.6187347222222,4.218525,NA,268.795014999645,413.802852038928,NA,74662,NA,NA,42,42,277,"A","1 ",0,1984,"K","0013",2000,"","2-4 ",2004,NA,1,1,1,85,70,1,2,3,1,2,4,"","",1,2,1,1,5,0,NA,NA,"1","0","",0,NA,220,NA,3,NA,1,"2",2,"PARCELA LOCALIZADA POR FOTO AEREA Y PIES DEL IFN2
42,ARBOL 003 ENTRA POR PENDIENTE
42,ARBOL 10 ALTURA COMPROBADA
42,ARBOL 16 DISTANCIA COMPROBADA
42,
42,",18,990,"01/27/04 10:14:31","","01/27/04 11:30:40","",NA,422,5,290,5,448345,38,2,448345,39,1,"T",99,"42.277.A.1 ","IFN3","42_277",27.15,10513.068185348,5123.02077930245,14.8372597222222,682.597867038573,0,15.4015544041451,7.50518134715026,16.6360204425759,11.125,48.7300252312868,40.97605893186,355.022250565357,34.4046795332216,64.0343238989332,-2.85520930083785,41.9561500118792,"1997_2007",3.28030303030303,13.7954545454545,8.53787878787879,647.000002579256,34.9015121947126
"907","42_291_A_1 ",42.291,21,43,NA,13.97001875,3.52515625,NA,954.929658551372,445.633840657307,NA,74679,NA,NA,42,42,291,"A","1 ",0,1984,"K","0013",2000,"","2-4 ",2003,NA,1,1,1,90,85,1,2,3,1,2,4,"","",1,2,1,1,8,1,NA,NA,"0","2","",4,NA,250,NA,10,NA,2,"3",2,"PARCELA LOCALIZADA POR FOTO AEREA Y PIES DEL IFN2
42,PARCELA MAL PINCHADA EN ORTOFOTO
42,ARBOLES 16 Y 17 Y 18 ENTRAN POR CORRECCION DE PENDIENTE
42,ARBOLES RUMBO 30 Y 95 SE VAN POR DIAMETRO
42,ARBOL RUMBO 113 SE VA POR DISTANCIA
42,NO HAY MATORRAL EN 10 M",18,990,"03/02/04 11:35:37","","03/02/04 13:11:09","",NA,422,85,360,10,64332,10,30,64332,11,29,"T",99,"42.291.A.1 ","IFN3","42_291",19.4375,17086.8746903459,10742.9586587029,17.495175,1400.56349920868,0,12.2,7.67045454545455,12.6113855485647,9.375,62.8725782414307,48.2315112540193,467.017751489775,28.5021303353897,53.0484419697501,-2.86731251589263,41.9381516792675,"1997_2007",3.28030303030303,13.7954545454545,8.53787878787879,647.000002579256,34.9015121947126
"908","42_292_A_1 ",42.292,21,43,NA,30.9536416666667,6.25873125,NA,2047.79360111572,732.112738222719,NA,74680,NA,NA,42,42,292,"A","1 ",0,1985,"K","0013",2000,"","2-4 ",2004,NA,1,1,2,100,90,1,2,3,2,1,4,"","",1,2,1,1,6,9,NA,NA,"0","0","",0,NA,84,NA,3.5,NA,3,"3",2,"[PIES MAYORES] 11 DM COMPROBADO.PIE 21 DM Y HT COMPROBADO.PIE 31 HT COMPROBADA.PIE 35 ENTRA POR PENDIENTE.PIE A 255G Y 6.4M CON DM 127,121 NO ENTRA POR POCO.
42,HT PIE 49 COMPROBADO.",15,990,"03/22/04 11:43:47","","03/21/04 13:13:26","",NA,420,232,64,8,448391,34,6,448391,35,5,"T",99,"42.292.A.1 ","IFN3","42_292",21.7616666666667,34757.4943441877,25645.1664968741,37.2123729166667,2779.90633933844,0,12.5031170483461,9.22519083969466,13.0552039140199,11,73.7831278714214,50.547598989048,979.871719914588,17.2421823139793,32.0913172858269,-2.85525005296719,41.9381371059819,"1997_2007",3.28030303030303,13.7954545454545,8.53787878787879,647.000002579256,34.9015121947126
"915","42_325_A_1 ",42.325,21,43,NA,14.4447847222222,6.760525,NA,456.244170196767,891.267681314614,NA,74952,NA,NA,42,42,325,"A","1 ",0,1985,"L","0012",2000,"","4-2 ",2003,420,1,1,1,90,85,1,3,2,2,2,4,"","",1,2,1,1,4,1,NA,NA,"0","0","",0,NA,206,390,11.8,5.8,1,"2",2,"PARCELA ENCONTRADA POR REFERENCIAS DE FOTOS AEREAS Y CROQUIS.
 SUBPISO FORMADO POR EL REBOLLO.
EL MAJUELO SOLO ESTA PRESENTE.
A 104G Y 4.1M UN REBOLLO NO ENTRA POR ESCASOS MM DE DIAMETRO.
A 251G UN REBOLLO NO ENTRA POR DISTANCIA LATERAL.
HAY ABUNDANTE MUSGO Y LIQUENES EN LA PARCELA.
",17,990,"12/16/03 10:08:29","","12/16/03 11:44:51","",96,421,388,188,10,448360,38,0,448360,37,0,"T",99,"42.325.A.1 ","IFN3","42_325",27.6375,17190.5022421813,10612.0979277163,21.2053097222222,1347.51185151138,0,12.757217847769,7.8753280839895,14.1550390756647,10.625,61.7323320646024,38.4441429217549,540.818016656024,25.6392173803956,47.7199605555424,-2.46312456451659,41.2254192274044,"1997_2007",4.61363636363636,18.0833333333333,11.3484848484848,526.809089899063,24.676650059147
"923","42_342_A_1 ",42.342,21,43,NA,16.7327276666667,9.93079236111111,NA,139.773407799816,321.846662696944,NA,75005,NA,NA,42,42,342,"A","1 ",0,1985,"L","0013",2000,"","4-2 ",2004,NA,1,1,1,90,80,1,2,3,2,2,4,"","",1,2,1,1,7,2,NA,NA,"0","0","",0,NA,10,NA,11.2,NA,3,"3",2,"PARCELA ENCONTRADA POR REFERENCIAS DE CROQUIS Y FOTOS AEREAS. PIE 1 ENTRA POR PENDIENTE. PIES 2,7,21 Y 24 DIAMETROS COMPROBADOS. PIES 6,12 Y 16 ALTURA COMPROBADA. PIES 9,16 Y 23 DISTANCIA COMPROBADA. PIE 5 DISTANCIA Y DIAMETRO COMPROBADO. PIE 8 MEDIDO POR DEBAJO DE 1.30 POR DEFORMACION,ALTURA COMPROBADA,ESTA  PARTIDO POR NIEVE A 3M. PIE 9 FORMA DISTINTA. PIE 14 RUMBO COMPROBADO,ESTA TUMBADO Y ENTRA POR PENDIENTE. PIES 21,23 Y 25 ENTRAN POR PENDIENTE. DIFICULTAD EN LOCALIZACION POR CAMBIOS EN LA MASA. HAY ABUNDANTES LIQUENES.",17,990,"01/21/04 09:54:39","","01/21/04 11:49:55","",NA,421,215,11,5,448374,4,36,448374,5,35,"T",99,"42.342.A.1 ","IFN3","42_342",40.8802030456853,11211.5603260367,4298.10302537459,26.6635200277778,461.62007049676,0,24.287419552559,9.31091020533252,27.1188618877872,14.4593908629442,38.3363501634388,35.3701542205776,526.007166589318,32.1890130445968,59.9105038980053,-2.87944281475977,41.9021389675732,"1997_2007",3.90909090909091,14.5681818181818,9.23863636363636,580.109091303565,30.1533372916206
"925","42_349_A_1 ",42.349,43,21,NA,13.81266875,2.69542569444444,NA,1096.4007190775,74.2723067762178,NA,75012,NA,NA,42,42,349,"A","1 ",0,1985,"L","0010",2000,"","4-1 ",2003,420,1,1,1,100,75,1,2,1,2,2,4,"","",1,2,1,1,4,2,NA,NA,"1","0","",0,NA,25,0,7.2,0,1,"1",2,"PARCELA ENCONTRADA POR REFERENCIA DE FOTOS AEREAS Y CROQUIS.
 HAN CORTADO TODOS LOS PIES GRANDES.
PINASTER SOLO ESTA PRESENTE.
A 71G Y 10.2M UN  REBOLLO NO ENTRA POR POCOS MM DE DIAMETRO.
A 203G Y 7.1M UN REBOLLO NO ENTRA POR POCOS MM DE DIAMETRO.

PIE 6 DIAMETRO COMPROBADO.
PIE 10 DISTANCIA COMPROBADA.
",17,990,"12/15/03 14:44:45","","12/15/03 15:58:37","",74,421,379,246,10,448360,40,0,448360,39,0,"T",99,"42.349.A.1 ","IFN3","42_349",22.2867647058824,14659.5849693688,11773.9290122871,16.5080944444444,1170.67302585372,0,12.5223564954683,10.0574018126888,13.3994115395883,12.4117647058824,80.3155685300007,55.691191026064,430.243668396361,23.5477090026914,43.8272248372537,-2.96383789053503,41.8931899967026,"1997_2007",4.24242424242424,15.0227272727273,9.63257575757576,541.672727996653,27.5905074650041
"928","42_354_A_1 ",42.354,21,43,NA,17.5463497777778,5.30538125,NA,157.457290365582,381.971863420549,NA,75019,NA,NA,42,42,354,"A","1 ",0,1985,"L","0012",2000,"","4-2 ",2004,NA,1,1,1,90,70,1,2,3,2,2,4,"","",1,2,1,1,4,1,NA,NA,"1","0","",0,NA,350,NA,3,NA,2,"1",3,"PARCELA ENCONTRADA POR REFERENCIAS DE CROQUIS Y ARBOLES TIPO. PIE 7 ENTRA POR PENDIENTE, DIFICULTAD EN MEDIR DISTANCIA POR TENER UNA ROCA DELANTE. COMPROBADO DIAMETRO DE LOS PIES 7 Y 8. COMPROBADA DISTANCIA DEL PIE 9. PIE 13 DEL IFN2 LO CONSIDERO COMO FALLO POR NO TENER SUFICIENTE PENDIENTE PARA QUE ENTRE( PENDIENTE 6.00 Y DISTANCIA 11.1M). COMPROBADO RUMBO DEL PIE 11 LO QUE IMPLICA CAMBIO DE ORDEN CON RESPECTO AL IFN2. LAS CORTAS SON RECIENTES. LOS PINOS ESTAN MARCADOS PARA SER CORTADOS. FUERA DE LA PARCELA HAY PINO PINASTER. HAY RESTOS DE CORTAS. DIFICULTAD EN EL LEVANTAMIENTO POR LA ABUNDANCIA DE ROCAS.",17,990,"02/09/04 09:46:01","","02/09/04 11:40:44","",NA,421,45,227,10,78329,14,26,78329,15,25,"T",99,"42.354.A.1 ","IFN3","42_354",42.1720812182741,10602.2444683506,5853.43586479886,22.8517310277778,539.429153786131,0,19.6545633359559,10.8511670600577,23.2245551371076,15.9746192893401,55.2094028983419,37.8796085653414,479.276664129198,26.9526999161318,50.164627015746,-2.90356776474473,41.8931552021298,"1997_2007",3.90909090909091,14.5681818181818,9.23863636363636,580.109091303565,30.1533372916206
"929","42_357_A_4 ",42.357,21,43,NA,6.76903958333333,4.06248125,NA,148.544613552436,350.14087480217,NA,75022,NA,NA,42,42,357,"A","4 ",0,2000,"","4-2 ",1985,"L","0013",2004,NA,1,1,1,90,30,1,2,3,2,2,4,"","",1,2,1,1,7,0,NA,NA,"0","3","",0,NA,195,NA,5.5,NA,2,"3",1,"PARCELA PINCHADA A4 POR LOS CAMBIOS PRODUCIDOS EN LA MASA DEBIDO A LA CREACION DE UNA VIA DE SACA Y A LAS CORTAS REALIZADAS. PIE 3 ENTRA POR PENDIENTE Y ESTA BIFURCADO POR ENCIMA DE 1.30. LOS PINOS ESTAN DANADOS POR MUERDAGO Y FALTA DE SUELO Y ALGUNOS INCLUSO ESTAN SECOS. FUERA DE LA PARCELA HAY PINASTER. DEJO COMO REFERENCIA UN PINASTER A 50M Y 200G DEL REJON. PARCELA SITUADA EN UN CLARO CON REBOLLOS. LAS CORTAS SON DEBIDAS A LA CONSTRUCCION DE LA VIA DE SACA. HAY ABUNDANTES ROCAS,MUSGOS Y LIQUENES.",17,990,"02/11/04 10:05:29","","02/11/04 11:24:23","",NA,421,240,372,10,78329,22,18,78329,23,17,"T",99,"42.357.A.4 ","IFN3","42_357",25.3787878787879,7628.4732612202,3354.63252272584,10.8315208333333,498.685488354605,0,15.2971631205674,6.72695035460993,16.6297765494641,8.96969696969697,43.9751495201447,35.3432835820896,259.212362710956,49.9239412630545,92.9189246498526,-2.86740575725191,41.8931191423608,"1997_2007",4.04545454545455,14.6515151515152,9.34848484848485,568.590906793421,29.3868440472716
"931","42_376_A_1 ",42.376,21,43,NA,36.2174402777778,17.896525,NA,1909.85931710274,1750.70437401085,NA,75046,NA,NA,42,42,376,"A","1 ",0,1985,"L","0013",2000,"","4-2 ",2004,NA,1,1,1,90,80,1,3,3,2,2,4,"","",1,2,1,1,4,0,NA,NA,"0","0","",0,NA,20,NA,3,NA,1,"1",3,"PARCELA ENCONTRADA POR REFERENCAIS DE CROQUIS FOTOS Y ARBOLES TIPO. SUBPISO FORMADO POR EL REBOLLO. COMPROBADA ALTURA DE LOS PIES 1,2,3,20,27,30 Y 40. COMPROBADO DIAMETRO DE LOS PIES 2,14,33,39 Y 41. EL PIE 4 ESTA PEGADO A OTRO PIE PERO NO SE CONSIDERA BIFURCADO. EL PIE 6 PRESENTA DIFICULTAD PARA MEDIRLO POR ESTAR PEGADO AL PIE 4. PIES 7 Y 63 ENTRAN POR PENDIENTE. PIES 20 Y 39 TIENEN FORMA DISTINTA. COMPROBADA DISTANCIA DEL PIE 30. DIFICULTAD PARA MEDIR PIE 35 POR TENER UN REBOLLO PEGADO AL TRONCO. A 224G UN REBOLLO NO ENTRA POR DISTANCIA LATERAL. PIE 38 CONSIDERADO ERROR YA QUE NO HAY CRECIMIENTOS TAN ABULTADOS EN LA MASA.A 257G Y 2.9M UN REBOLLO NO ENTRA POR DIAMETRO. A 280G Y 5.4M UN REBOLLO NO ENTRA POR DIAMETRO. COMPROBADO EL RUMBO DE LOS PIES 48 Y 55. PIES 54 Y 56 ERROR DE ESPECIE EN IFN2. A 366G Y 11.5M UN PINO NO ENTRA POR DIAMETRO. PIES 59 Y 60 ESTAN PEGADOS EN SU BASE. DIFICULTAD EN LA MEDICION DE LAS ALTURAS POR LA ESPESURA DE LA MASA. MODELO DE COMBUSTIBLE MIXTO 04/07.",17,990,"02/12/04 10:50:19","","02/12/04 13:36:22","",NA,421,100,300,10,78329,26,14,78329,27,13,"T",99,"42.376.A.1 ","IFN3","42_376",28.84375,47087.5814631682,35231.5992357759,54.1139652777778,3660.56369111359,0,12.8634782608696,9.62463768115942,13.719420101546,12.8125,74.8214245476464,44.4203683640303,1397.26293973751,12.9000721042221,24.009739565913,-2.85537208644003,41.8840980464056,"1997_2007",4.04545454545455,14.6515151515152,9.34848484848485,568.590906793421,29.3868440472716
"936","42_441_A_1 ",42.441,21,43,NA,8.79838194444444,7.28431636111111,NA,265.258238486492,565.459828922938,NA,75122,NA,NA,42,42,441,"A","1 ",0,1985,"M","0005",2000,"","3-4 ",2004,NA,1,1,1,100,90,1,2,1,2,2,4,"","",1,2,1,1,9,2,NA,NA,"0","0","",0,NA,206,NA,1,NA,1,"1",1,"[CLAESP. RESTO DE ESPECIES=10%] PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y PIES.
42,[PIESMAY 018-021] A 171 GRADOS, HAY UN REBOLLO QUE NO ENTRA POR DISTANCIA LATERAL.PARCELA LEVANTADA CON NIEVE.",10,990,"02/20/04 14:53:01","","02/20/04 16:02:41","",NA,421,105,10,10,448348,22,18,448348,23,17,"T",99,"42.441.A.1 ","IFN3","42_441",26.6913232104121,11380.3777425625,7705.92866685826,16.0826983055556,830.718067409431,0,13.6994465258856,9.27622615803815,15.7002905237659,13.443600867679,67.7124155381782,50.3669329605761,393.723904008675,25.8081908654814,48.0344556481028,-3.08431901897558,41.8481317270968,"1997_2007",4.84848484848485,15.8863636363636,10.3674242424242,486.281819842078,23.8754696742252
"949","42_547_A_4 ",42.547,21,43,NA,25.8928258888889,14.47405625,NA,551.312722870326,2069.01426019464,NA,75245,NA,NA,42,42,547,"A","4 ",0,2000,"","1-1 ",1984,"J","0004",2004,NA,1,1,1,100,90,1,2,3,2,2,4,"","",1,2,1,1,8,2,NA,NA,"0","0","",0,NA,290,NA,5.5,NA,3,"3",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN]PARCELA A1 NO ENCONTRADA POR FALTA DE REFERENCIAS CLARAS EN MASA HOMOGENEA.
42,[PIES MAYORES]A 14G PINO NO ENTRA POR DIAMETRO.A 47G REBOLLO NO ENTRA POR DIAMETRO.
A 95G REBOLLO NO ENTRA POR DIAMETRO.A 160G PINO NO ENTRA POR DISTANCIA.A 170G REBOLLO NO ENTRA POR DIAMETRO.A 254G PINO NO ENTRA POR DIAMETRO.A 333G PINO NO ENTRA POR DIAMETRO.
42,[PIESMAY 010-021]ENTRA POR PENDIENTE.
42,[PIESMAY 031-021]ENTRA POR PENDIENTE.
42,[REGENERACIÓN]SE OBSERVAN PIES MENORES DE REBOLLO MUERTOS EN PIE.
42,[ESPECIES PRESENTES]EL ENEBRO Y EL MAJUELO SOLO ESTAN PRESENTES.",21,990,"03/16/04 11:25:53","","03/16/04 14:05:16","",NA,422,285,90,10,448333,36,4,448333,37,3,"T",99,"42.547.A.4 ","IFN3","42_547",36.1217616580311,31687.0064465286,27288.9894846574,40.3668821388889,2620.32698306496,0,12.0927680596048,10.4143451031206,14.0052194454324,17.5284974093264,86.1204403473936,48.5261421501829,1033.84895639068,11.1449356871861,20.7430626097515,-2.77071630855846,41.9650188185673,"1997_2007",3.18181818181818,13.4772727272727,8.32954545454546,671.045454025269,36.6100433690165
"951","42_585_A_1 ",42.585,21,43,NA,24.4160131944444,9.03375416666667,NA,1103.47427210381,343.067321775863,NA,75293,NA,NA,42,42,585,"A","1 ",0,1985,"K","0007",2000,"","2-3 ",2004,NA,1,1,2,95,75,1,2,3,3,2,4,"","",1,2,1,1,11,1,NA,NA,"0","2","2",5,NA,260,NA,4.5,NA,2,"1",2,"REJON ENCONTRADO POR PIES MAYORES, CROQUIS Y FOTO AEREA.
42,[CLAESP. RESTO DE ESPECIES=0%]LA PARCELA ES UNA REPOBLACION DE PINO CON FAJAS ALTERNAS DE REBOLLO Y PINO.
42,[PIES MAYORES]A 119G REBOLLO NO ENTRA POR DIAMETRO.A 291G PINO NO ENTRA POR DIAMETRO.
42,[PIESMAY 021-043]COMPROBADA FORMA.
42,[PIESMAY 022-043]COMPROBADA FORMA.
42,[RIESGOS]MODELO COMBUSTIBLE MEZCLA DE 11 Y 08.
42,[SELVICULTURA]LOS RESTOS DE LA PODA ASI COMO ALGUN PIE APEADO Y TROCEADO SE ENCUENTRAN ESPARCIDOS POR EL SUELO DE LA PARCELA.EN LOS ALREDEDORES HAY ENCINA.",21,990,"02/16/04 11:34:36","","02/16/04 13:01:34","",NA,422,350,150,10,448352,8,32,448352,9,31,"T",99,"42.585.A.1 ","IFN3","42_585",24.3,24194.5576100043,13218.7022179102,33.4497673611111,1446.54159387967,0,16.7257946210269,9.13814180929095,17.1587697751208,10.125,54.6350234254515,41.6666666666667,790.655831115965,25.9680599546944,48.3320055505865,-2.66220490483529,41.9467379252247,"1997_2007",3.71212121212121,14.5681818181818,9.14015151515152,577.490907083858,30.171699875349
"952","42_587_A_4 ",42.587,21,43,NA,18.5714125,7.74539375,NA,774.554056380557,378.435086907396,NA,75296,NA,NA,42,42,587,"A","4 ",0,2000,"","2-3 ",1984,"K","0008",2003,420,1,1,2,95,90,1,1,3,2,2,4,"","",1,2,1,1,5,3,NA,NA,"0","0","",0,NA,205,0,3.5,0,2,"2",2,"PARCELA NO ENCONTRADA POR FALTA DE REFERENCIAS CLARAS. A 224 G. Y 4.0 M.   NO ENTRA UN P. SILVESTRE POR  DIAMETRO.
PIE 25 MEDIDO A 1.2 M. POR   DEFORMACION.",7,990,"11/19/03 10:32:23","","11/19/03 11:31:04","",59,420,114,312,10,448349,38,0,448349,37,0,"T",99,"42.587.A.4 ","IFN3","42_587",26.3844827586207,18733.0673183931,9416.66746627047,26.31680625,1152.98914328795,0,16.2473926380368,8.16717791411043,17.047434949093,9.87931034482759,50.2676219874827,37.4436385022545,623.654795700583,29.8099167119688,55.4825066831741,-2.63807713322188,41.946664403665,"1997_2007",3.71212121212121,14.5681818181818,9.14015151515152,577.490907083858,30.171699875349
"953","42_589_A_4 ",42.589,21,43,NA,9.25994375,2.944425,NA,1114.08460164327,381.971863420549,NA,75297,NA,NA,42,42,589,"A","4 ",0,2000,"","1-3 ",1985,"K","0001",2003,NA,1,1,2,95,80,1,2,1,2,2,4,"","",1,2,1,1,5,2,NA,NA,"0","0","",5,NA,215,NA,3.2,NA,3,"3",3,"REJON NO ENCONTRADO POR HOMOGENEIDAD DE LA MASA Y NO TENER REFERENCIAS.
42,PIE A 50G NO ENTRA POR DISTANCIA.
42,[PIESMAY 011-043]MEDIDO A 1.20 POR LA BIFURCACION.
42,HAY CORTAS MUY ANTIGUAS.
42,",18,990,"03/24/04 12:47:08","","03/24/04 14:01:25","",NA,422,240,40,4,448371,32,8,448371,33,7,"T",99,"42.589.A.4 ","IFN3","42_589",15.725,14803.0012569772,10122.2543806445,12.20436875,1496.05646506382,0,9.89468085106383,6.76595744680851,10.1915145138054,8.5,68.3797441135362,54.054054054054,354.38671144056,30.4163489285581,56.6112042181222,-2.84318759933642,41.9381212654655,"1997_2007",3.28030303030303,13.7954545454545,8.53787878787879,647.000002579256,34.9015121947126
