"","CoorX","CoorY","PlotID0","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID"
"14247",587000,4786000,"20.336",20,20,336,"A","1",0,1993,"10","9858","2002","","4-2 ","2005","",1,"1","1",95,85,1,2,2,3,2,4,"","",1,2,1,2,9,3,NA,NA,"0","0","","0","",133,NA,12,NA,3,"3",3,"REJON LOCALIZADO CON FOTOS AEREAS, ORTOFOTO Y PIES IFN2.
20,EL ANTIGUO PINAR QUE LIMITABA  A RUMBO NORTE CON LA MASA DEL PINCHAZO, HA SIDO TALADO Y, HAN REPOBLADO CON CASTAÑO Y PINO RADIATA.
20,[CLAESP. RESTO DE ESPECIES=10%] MADROÑO, ACACIA, MAJUELO, ACEBO Y ARRACLAN.
20,EDAD DEL PINO ESTIMADA CONSULTANDO LOS DATOS DEL IFN2.
20,[PIESMAY 888-028] PIE TRONCHADO.
20,[PIESMAY 002-041] ARBOL TRONCHADO.
20,[PIESMAY 004-041] MEDIDO SIN HIEDRA.
20, ALTURAS Y DN COMPROBADOS EN TODOS LOS PIES.
20, PIES 24 Y 25 IFN2, ESTAN MUERTOS EN PIE, ERAN CASTAÑOS Y NO ME LOS PONE BIEN EN ORDEN EL TERMINAL.
20,[PIESMAY 007-041] DN MEDIDO SIN HIEDRA.
20,[PIESMAY 009-072] ESPECIE COMPROBADA.
20,[PIESMAY 010-041] DN MEDIDO SIN HIEDRA.
20,[PIESMAY 021-072] ESPECIE COMPROBADA.
20,[PIESMAY 022-072] ESPECIE COMPROBADA.
20,[PIESMAY 023-072] ESPECIE COMPROBADA.
20,[PIESMAY 026-072] ESPECIE COMPROBADA.
20,[PIESMAY 035-072] ESPECIE COMPROBADA.
20,[PIESMAY 036-041] FORMA COMPROBADA.
20,[MATORRAL] HAY HELECHOS.
20,[FISIOGRAFÍA] COMPROBADA.
20,
20,",13,9900000020026040,"07/28/05 00:00:00","12/30/99 11:38:21","07/28/05 00:00:00","12/30/99 14:49:09",NA,"20009","14","214","8",226770,24,16,226770,25,15,"T",9900000020026184,"20.336.A.1"
"24149",NA,NA,"15.1091",15,15,1091,"A","1",0,1995,"M","0007","","","","1997","001",1,"1","2",100,95,1,3,1,2,2,4,"07/15/98 00:00:00","12/30/99 18:08:00",1,2,1,1,5,5,NA,NA,"0","0","","0","",335,0,5,0,2,"2",2,"EL 2º REJON ESTA A 22,5M Y 53G DEL PRIMERO
15,DEJO 20% RESTO SP Y SUBPISO
15,DISTANCIAS PIES 2 Y 8 COMPROBADAS
15,PIES:6,8,34,35,37 DEL IFN2 NO LAS MIDO  ESTAN MUERTOS Y NO TIENEN LA MADERA BIEN
15,PIES 9 Y 11 DEL IFN2 ESTAN A 10,1M  (TUMBADOS POR LAS INCLEMENCIAS DEL  TIEMPO).
15,PIE 14 Y 39 DIAMETRO COMPROBADO.
15,PIE 15 ENTRA POR PENDIENTE
15,A 272G NO ENTRA PIE POR EL DIAMETRO",6,NA,"10/01/97 00:00:00","12/30/99 10:05:00","10/01/97 00:00:00","12/30/99 13:15:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.1091.A.1"
"24152",NA,NA,"15.1094",15,15,1094,"A","1",0,1985,"L","0007","1995","4","1146","1997","001",1,"1","2",100,90,1,2,1,2,1,4,"07/15/98 00:00:00","12/30/99 18:28:00",1,2,1,1,6,7,NA,NA,"4","0","","0","",190,0,10.5,0,2,"2",3,"PIE Nº2 DN. A 125M
ENTRAN POR PENDIENTE  PIES: 12,14,17,25  (IFN3)
NO ENTRA PIE  POR DIAMETRO A 214 G
A MAS DE 25 M HAY  P. PINASTER
HAY MADRESELVA ,HIEDRA ,  HELECHOS Y  MUSGO
LEVANTAMIENTO DIFICIL  POR EL MATORRAL",6,NA,"11/24/97 00:00:00","12/30/99 09:50:00","11/24/97 00:00:00","12/30/99 12:40:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.1094.A.1"
"24216",NA,NA,"15.1161",15,15,1161,"A","1",0,1985,"M","0010","1995","6","1292","1997","026",1,"1","2",100,90,1,2,1,2,1,4,"07/16/98 00:00:00","12/30/99 20:40:00",1,2,1,1,5,7,NA,NA,"4","0","","0","",60,0,6,0,2,"2",2,"DEJO 20% DE OCUPACION AL RESTO SP
15,NO ENTRA PIE POR DIAMETRO A 20G
15,PIE 10 ALTURA COMPROBADA.
15,PIE 8 IFN2 GRADOS COMPROBADOS (PIE ESTA INCLINADO POR CAER UNA RAMA ENCIMA)
15,PIE 10 DIAMETRO COMPROBADO.
15,PIE 12 MEDIDO A 1,20M
15,PIE 18 Y 19 DISTANCIA COMPROBADA
15,HAY MADRESELVA Y HELECHOS.",6,NA,"10/17/97 00:00:00","12/30/99 09:45:00","10/17/97 00:00:00","12/30/99 11:50:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.1161.A.1"
"24743",NA,NA,"15.1686",15,15,1686,"A","1",0,1985,"J","0003","1995","1","1351","1997","029",1,"1","1",100,80,1,2,1,2,1,4,"07/03/98 00:00:00","12/30/99 11:03:00",1,2,1,1,9,10,NA,NA,"0","0","","0","",382,0,4.2,0,1,"1",1,"AUNQUE EN LA PARCELA NO ESTÉN TODOS LOS PIES DEL IFN2
15,CONSIDERO QUE NO SE HA  REALIZADO NINGÚN TRATAMIENTO SELVÍCOLA.
15,PIE 6 IFN2 DIÁMETRO COMPROBADO, 
15,ALTURA PIE 23  COMPROBADA.",11,NA,"11/06/97 00:00:00","12/30/99 13:05:00","11/06/97 00:00:00","12/30/99 16:20:00",NA,"019","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.1686.A.1"
"24879",NA,NA,"15.1812",15,15,1812,"A","4",0,1995,"1","1337","1985","J","0002","1997","024",1,"1","1",100,80,1,2,1,2,1,4,"07/08/98 00:00:00","12/30/99 14:38:00",1,2,1,1,5,8,NA,NA,"4","0","","0","",200,0,4,0,1,"2",2,"EN OCUPACIÓN DEJO EL 20% PARA LAS DEMÁS  ESPECIES.
A 23G Y 9.1M HAY UN EUCALIPTO QUE NO  ENTRA POR DIÁMETRO (11.9, 12.3).
EN LA PARCELA HAY HIEDRA.
REJÓN IFN2 NO ENCONTRADO, FALTAN  REFERENCIAS.
",14,NA,"11/06/97 00:00:00","12/30/99 10:00:00","11/06/97 00:00:00","12/30/99 12:10:00",NA,"059","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.1812.A.4"
"25006",NA,NA,"15.1931",15,15,1931,"A","1",0,1985,"M","0006","1995","6","2823","1997","060",1,"1","1",100,80,1,2,1,2,2,4,"07/08/98 00:00:00","12/30/99 06:16:00",1,2,1,1,9,10,NA,NA,"4","0","","0","",305,0,8,0,2,"2",2,"- ENCONTRADO REJON DEL 2º INFO.
15,- 10%  PARA RESTANTES ESPECIES. 
15,- PIE Nº-4 DIAMETRO COMPROBADO.
15,- PIE Nº-9  DEL 3º INFO, ENTRA POR  LECTURA EN  HIPSOMETRO 7. 
15,- PIE Nº-17 DEL 3º INFO,  ENTRA POR  PENDIENTE. 
15,- PIE Nº-17 DEL  2º INFO, NO ENTRA  PORQUE SE VA DE  DISTANCIA Y NO HAY  PENDIENTE  SUFICIENTE PARA ENTRAR. 
15,- HAY CORTAS  RECIENTES EN PARCELA. 
15,- HAY HELECHO. 
15,- PIES Nº-7, Nº-12 Y Nº-17 DEL 3º INFO, COMPROBADA ALTURA.",7,NA,"11/18/97 00:00:00","12/30/99 10:10:00","11/18/97 00:00:00","12/30/99 13:00:00",NA,"032","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.1931.A.1"
"25047",NA,NA,"15.1971",15,15,1971,"A","1",0,1985,"J","0009","1995","1","1325","1997","026",1,"1","2",90,40,1,2,2,2,1,4,"07/09/98 00:00:00","12/30/99 17:48:00",1,2,1,1,5,12,NA,NA,"0","0","","0","",225,0,15,0,2,"3",3,"- DEJO UN 20% DE OCUPACION AL RESTO DE   ESPECIES. 
- LOS TOCONES QUE NO MIDO ES  POR ESTAR  DESINTEGRADOS.
- ENTRAN POR  PENDIENTE LOS PIES Nº-8,  Nº-9, Nº-10,  Nº-14 Y Nº-15 DEL IFN3. 
- COMPROBADAS  DISTANCIAS DE LOS PIES  MEDIDOS IFN2.  
- PARCELA DIFICIL DE ACCEDER Y  LEVANTAR  POR MATORRAL, PENDIENTE Y LA  CANTIDAD  DE ARBOLES CAIDOS. 
- HAY  HIEDRA, MADRESELVA, HELECHOS Y  MUSGO.  
",6,NA,"12/18/97 00:00:00","12/30/99 09:25:00","12/18/97 00:00:00","12/30/99 13:00:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.1971.A.1"
"25128",NA,NA,"15.2043",15,15,2043,"A","4",0,1995,"4","8878","1986","L","0004","1997","090",1,"1","1",100,80,1,2,1,2,1,4,"07/13/98 00:00:00","12/30/99 19:20:00",1,2,1,1,8,6,NA,NA,"4","0","","0","",120,0,2,0,2,"1",2,"- 10% PARA RESTANTES ESPECIES. 
- 126G,  PIE COMPROBADO. 
- 288G, PIE  COMPROBADO.
- 305G, PIE COMPROBADO.",7,NA,"09/30/97 00:00:00","12/30/99 14:35:00","09/30/97 00:00:00","12/30/99 16:30:00",NA,"032","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.2043.A.4"
"25131",NA,NA,"15.2046",15,15,2046,"A","1",0,1986,"J","0008","1995","2","8762","1997","032",1,"1","1",90,90,1,2,1,2,1,4,"07/13/98 00:00:00","12/30/99 20:10:00",1,2,1,1,8,5,NA,NA,"4","0","","0","",315,0,1.2,0,1,"1",1,"- HAN CORTADO ARBOLES Y AL ARRASTRAR LA  MADERA, ARRASTRARON EL REJON. 
15,- ENCONTRADO  EL CENTRO DE LA PARCELA, PERO NO EL REJON.     
15,- PIES 2º INFO Nº-16 Y  Nº-19, PODRIDOS.  
15,- PIE Nº-24 DIAMETRO COMPROBADO.
15,- 10% PARA OCUPACION  DE RESTANTES  ESPECIES. 
15,- ALTURAS COMPROBADAS.
15,- HAY ZARZA.",7,NA,"09/22/97 00:00:00","12/30/99 09:25:00","09/22/97 00:00:00","12/30/99 13:25:00",NA,"032","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.2046.A.1"
"25132",NA,NA,"15.2047",15,15,2047,"A","1",0,1984,"K","0006","","","","1997","032",1,"1","1",100,96,1,2,1,2,1,4,"07/13/98 00:00:00","12/30/99 20:27:00",1,2,1,1,10,5,NA,NA,"0","0","","0","",220,0,2.5,0,1,"1",2,"- EN EL 2º INFO, QUERCUS PYRENAICA Y TERCER INFO, QUERCUS ROBUR.
15,- PIE 27 DEL IFN3 ESPECIE CORRECTA. 
15,- 10% PARA RESTANTES ESPECIES.
15,- PIE Nº-6 DEL TERCER INFO INCLINADO.
15,-  ARBOL Nº-10, MEDIDO POR DEBAJO DE 1,30.
15,- ARBOL Nº-11 IFN3, LLENO DE EPIFITAS; IFN2 MAL MEDIDO.
15,- EL GENERO PRUNUS CORRESPONDE A UN LORO DE LA PARCELA.
15,- ALTURAS Y DIAMETROS COMPROBADOS CON RESPECTO AL IFN2.
15,- HAY HELECHO.
15,- PIE  Nº-15, DN. DE 1,30 MEDIDO POR  DEBAJO,  SIN ORIENTACION A REJON. 
15,- LOS GRADOS  DEL 2º INFO, NO CORRESPONDEN EN UN CUADRANTE CON LOS  DEL TERCER INFO, POR  ERROR EN RUMBO DEL  2º INFO, PUES EL  REJON FUE LOCALIZADO  CON EL DETECTOR Y  NUESTRA BRUJULA  FUNCIONA. 
15,- ESPECIES DISTINTAS AL IFN2 COMPROBADAS.
15,- PRESENTE EN EL LEVANTAMIENTO DE  PARCELA, EL  INGENIERO DE TRAGSATEC,  EDUARDO GONZALEZ. 
15,-  ARBOLES Nº-30 Y Nº-31 IFN3,  ORDENADOS.",7,NA,"09/23/97 00:00:00","12/30/99 10:00:00","09/23/97 00:00:00","12/30/99 14:45:00",NA,"032","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.2047.A.1"
"25304",NA,NA,"15.2225",15,15,2225,"A","4",0,1995,"1","2756","","","","1997","045",1,"1","1",100,40,2,2,2,2,1,4,"06/29/98 00:00:00","12/30/99 12:20:00",1,2,1,1,6,6,NA,NA,"0","0","","0","",380,0,2.8,0,1,"1",1,"PARCELA DESPLAZADA 25M Y 202(G) POR  LOCALIZARSE EN EL BORDE DE UN CULTIVO Y  UNA FRANJA DE ROBLES DE APROX. 25M DE  ANCHO.
",22,NA,"10/13/97 00:00:00","12/30/99 12:05:00","10/13/97 00:00:00","12/30/99 13:55:00",NA,"062","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.2225.A.4"
"25446",NA,NA,"15.2360",15,15,2360,"A","2C",0,1985,"L","0004","1995","4","2554","1997","056",0,"0","",0,0,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",0,0,0,0,2,"2",2,"LOS ARBOLES 3 Y 4 DEL IFN2 COINCIDEN CON LOS Nº 2 Y 3 DEL IFN3, LO QUE NO COINCIDE SON LOS DIAMETROS QUE HAN SIDO COMPROBADOS A CONCIENCIA, ASI COMO LAS ALTURAS.
15,NO SE HA  ENCONTRADO EL REJON YA QUE HAN  LABRADO  PERO SI EL CENTRO.",23,NA,"10/02/97 00:00:00","12/30/99 11:15:00","10/02/97 00:00:00","12/30/99 12:30:00",NA,"062","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.2360.A.2C"
"25979",NA,NA,"15.2858",15,15,2858,"A","3C",0,1985,"J","0004","1995","1","2794","1997","010",0,"0","",0,0,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",0,0,0,0,1,"1",1,"- A 69º HAY UN CASTAÑO QUE NO ENTRA POR  DIAMETRO.
- IDEM A 146º POR DISTANCIA (10,02M).
- A 341º HAY UN ROBLE QUE NO ENTRA NI  POR DIAMETRO NI POR DISTANCIA.
",18,NA,"12/16/97 00:00:00","12/30/99 10:35:00","12/16/97 00:00:00","12/30/99 12:40:00",NA,"078","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.2858.A.3C"
"26037",NA,NA,"15.2912",15,15,2912,"A","4",0,1995,"4","2519","1985","L","0008","1997","046",1,"1","1",95,60,1,2,1,2,1,4,"07/20/98 00:00:00","12/30/99 23:16:00",1,2,1,1,5,3,NA,NA,"4","0","","0","",10,0,4.2,0,2,"2",2,"- LA PARCELA A2 DE COMPARACION NO LA  ENCONTRAMOS DEBIDO A QUE NO QUEDA  NINGUN ARBOL ORIGINAL NI HEMOS  ENCONTRADO LOS TOCONES, HABIENDO UNA  MASA DE EUCALIPTO YA FUSTALES.
- LOCALIZAMOS LA PARCELA A4 DE  EXISTENCIAS.
- EL ARBOL Nº8 ESTA DOMINADO Y MEDIO  SECO.
- EL 10% PARA LAS DEMAS ESPECIES.
15,
PIE 5 ENTRA POR PENDIENTE.",8,NA,"12/10/97 00:00:00","12/30/99 13:10:00","12/10/97 00:00:00","12/30/99 14:45:00",NA,"006","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.2912.A.4"
"26058",NA,NA,"15.2934",15,15,2934,"A","1",0,1985,"J","0011","1995","2","2673","1997","080",1,"1","1",100,70,2,2,1,2,1,4,"07/21/98 00:00:00","12/30/99 10:36:00",1,2,1,1,5,6,NA,NA,"0","0","","0","",365,0,2.5,0,2,"1",2,"- ENCONTRADO EL REJON. LA CONSIDERO  BIEN LOCALIZADA POR TENER A UN LADO EL  CULTIVO Y AL OTRO LA CARRETERA Y  HABERLA UBICADO EN EL MEDIO DE LA  FRANJA (NO DESPLAZADA).
15,- EL 10% PARA LAS DEMAS ESPECIES.
15,- LOS TOCONES DE LOS PIES 13 Y 32 ESTAN PODRIDOS.
15,- LOS ARBOLES 28 Y 29 IFN2 TIENEN MAL TOMADOS LOS RUMBOS EN SU ORDEN. 
15,- ARBOL Nº-20, 27, 28 DIAMETROS COMPROBADOS.
15,- EL ARBOL Nº25  TIENE PARTE DEL TRONCO DAÑADO POR LO CUAL DA LA DIFERENCIA EN SUS DIAMETROS.
15,- PIE 25 DEL IFN2 CORTADO ALTURA COMPROBADA.
15,- HAY MUCHOS PIES QUE ME DAN SUS ALTURAS IGUALES O MUY CERCANAS.
15,- LA ALTURA DEL ARBOL Nº 5 (2ºIFN) ME DA INFERIOR AL SUYO. 
15,- LA ALTURA DEL 6 INFERIOR A LA DEL 2º IFN",8,NA,"11/27/97 00:00:00","12/30/99 10:20:00","11/27/97 00:00:00","12/30/99 13:00:00",NA,"006","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.2934.A.1"
"26125",NA,NA,"15.300",15,15,300,"A","1",0,1984,"K","0010","1995","3","5839","1997","061",1,"1","2",90,80,1,2,2,2,1,4,"07/01/98 00:00:00","12/30/99 17:02:00",1,2,1,1,5,5,NA,NA,"0","0","","0","",285,0,12.5,0,2,"2",2,"-ARBOL 3 MEDIDO CON CINTA A 0,5M.
-ARBOL 6 MEDIDO A 1,2M, COMPROBADOS SUS DIAMETROS.
-CAMBIO EN LAS TESELAS DE EUCALIPTOS.DE  SER ESTADO 4 A ESTADOS 2 Y 3.
-HAY HELECHOS Y MADRESELVA.
-20% RESTO OCUPACION.
-PIES 3,6, 10,11 ALTURA COMPROBADA.",1,NA,"11/18/97 00:00:00","12/30/99 14:15:00","07/01/97 00:00:00","12/30/99 17:05:00",NA,"061","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.300.A.1"
"26776",NA,NA,"15.611",15,15,611,"A","1",0,1984,"M","0009","1995","6","5821","1997","050",1,"1","1",100,90,1,2,1,2,1,4,"06/22/98 00:00:00","12/30/99 07:28:00",1,2,1,1,5,3,NA,NA,"4","0","","0","",215,0,12,0,2,"2",2,"-NO DOY OCUPACIÓN A LAS OTRAS ESPECIES.
-PIE (CASTAÑO A 120G NO ENTRA POR DÍAMETRO).
-HAY HIEDRA Y ARÁNDANO. 
-HAY EUCALIPTO A MÁS DE 25M.
-PIES 1, 2, 5 Y 21 ENTRAN POR PENDIENTE
. COMPROBADOS TODOS LOS DIAMETROS Y ALTURAS. -PRESENTE EN LA PARCELA JOSÉ ANTONIO VILLANUEVA Y EDUARDO GONZÁLEZ. -PIE 15 MEDIDO A 1,1M.
15,- EL ANTERIOR JEFE DE EQUIPO DESPLAZO LA PARCELA 25M Y 49 G DESDE EL PINCHAZO.",3,NA,"11/21/97 00:00:00","12/30/99 12:45:00","11/21/97 00:00:00","12/30/99 15:39:00",NA,"070","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.611.A.1"
"26801",NA,NA,"15.644",15,15,644,"A","1",0,1985,"K","0002","1995","2","3517","1997","070",1,"1","1",100,60,2,2,1,3,1,4,"06/22/98 00:00:00","12/30/99 12:33:00",1,2,1,1,5,3,NA,NA,"4","0","","0","",140,0,9,0,1,"1",1,"-PIE 15 ALTURA COMPROBADA
-NO DOY OCUPACIÓN A LAS OTRAS SP
-PIE 13 ENTRA POR PENDIENTE
-LAS TOCONAS QUE FALTAN NO LA HEMOS  PODIDO MEDIR Y ALGUNAS NO LAS HEMOS
ENCONTRADO
-LOS CIPRESES SE PUEDEN MEDIR COMO UNO  SOLO
-PIES 16 Y 17 MEDIDOS A 1.6M EL  DIÁMETRO NORMAL PIE 14 ALTURA COMPROBADA.
-LA PARCELA NO SE PUEDE DESPLAZAR YA  QUE LA TESELA ES MUY PEQUEÑA",3,NA,"12/18/97 00:00:00","12/30/99 13:35:00","12/18/97 00:00:00","12/30/99 16:10:00",NA,"070","","","",NA,NA,NA,NA,NA,NA,"T",NA,"15.644.A.1"
"47504",NA,NA,"27.1083",27,27,1083,"A","1",0,1985,"J","0010","","","","1998","048",1,"1","1",100,90,1,2,1,2,2,4,"06/30/98 00:00:00","12/30/99 08:49:00",1,2,1,1,9,3,NA,NA,"0","0","","0","",340,0,10,0,1,"1",1,"- SE PUEDE BAJAR HASTA EL RIO CON EL COCHE.
27,- DEJO EL 10% PARA LAS DEMAS ESPECIES.
27,- HAY MADROÑO (068).
27,- A 11G HAY UN CASTAÑO QUE NO ENTRA POR DIAMETRO (22.1-22.3).
27,- A 165G HAY UN CASTANO QUE NO ENTRA POR DIAMETRO (21.9-22.4).
27, - A 71G HAY UN CASTAÑO QUE NO ENTRA POR DIAMETRO (22.6-22.2)
27,- SE HAN REVISADO LOS DIAMETROS DEL PIE Nº14
27,- SE HAN REVISADO LOS DIAMETROS DE LOS PIES Nº19, 20, 24, 28 Y 34.
27,- EL PIE 20 ESTA PRACTICAMENTE MUERTO.
27,- ENTRAN POR PENDIENTE LOS PIES Nº10, 12, 20, 22, 36 Y 38.
27,- LOS PIES QUE FALTAN ESTAN MUERTOS.
27,- EL PIES 20 Y  34 TIENE COMPROBADA LA ALTURA.",18,NA,"05/18/98 00:00:00","12/30/99 10:20:00","05/18/98 00:00:00","12/30/99 13:10:00",NA,"029","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.1083.A.1"
"47582",NA,NA,"27.1178",27,27,1178,"A","1",0,1985,"K","0003","1995","21","4200","1998","048",1,"1","1",100,95,1,2,2,2,1,4,"06/28/98 00:00:00","12/30/99 00:51:00",1,2,1,1,5,12,NA,NA,"0","0","","0","",320,0,13,0,3,"3",3,"- REJON IFN2 ENCONTRADO.
- EN OCUPACION QUEDA UN 10% PARA LAS  DEMAS ESPECIES.
- ARBOLES 11 Y 25 (IFN3) ENTRAN POR PENDIENTE.
27,
- EN LA PARCELA HAY ARANDANO
- EN LOS ARBOLES DE LA PARCELA HAY 028 Y 072.",14,NA,"05/20/98 00:00:00","12/30/99 10:00:00","05/20/98 00:00:00","12/30/99 12:25:00",NA,"034","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.1178.A.1"
"47610",NA,NA,"27.1210",27,27,1210,"A","1",0,1985,"L","0005","1995","23","5662","1998","018",1,"1","1",100,95,1,2,1,2,1,4,"06/27/98 00:00:00","12/30/99 13:27:00",1,2,1,1,9,9,NA,NA,"4","0","","0","",375,0,12.2,0,2,"2",3,"- REJON ENCONTRADO GRACIAS A LAS REFERENCIAS DE IFN2.
27,- RESTO DE ESPECIES SIN OCUPACION.
27,- LOS PIES DEL IFN2 QUE FALTAN HAN SIDO  APEADOS.
27,- DAÑOS (300): PIES DOMINADOS.
27,- PIES 9, 10, 25 Y 28 ENTRAN POR PENDIENTE.
27,- PIE 13 DISTANCIA CORRECTA, DEBIO CONFUNDIR 0.9 POR 0.6M.
27,- PIE 17 DIAMETRO CORRECTO.
27,- CERCA PINO RADIATA FUSTAL. 
27,- NUMEROSOS PIES ESTAN MARCADOS CON TRES LINEAS.
27,- ALTURA REGENERACION CATEGORIA 4 COMPROBADA.",2,NA,"05/20/98 00:00:00","12/30/99 11:05:00","05/20/98 00:00:00","12/30/99 13:32:00",NA,"066","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.1210.A.1"
"47634",NA,NA,"27.1240",27,27,1240,"A","1",0,1985,"M","0007","","","","1998","018",1,"1","1",100,90,1,2,1,2,1,4,"06/26/98 00:00:00","12/30/99 20:49:00",1,2,1,1,9,7,NA,NA,"4","0","","0","",378,0,6.8,0,1,"1",1,"- HAY ERICA ARBOREA A MAS DE 10M DENTRO DE LA PARCELA. 
27,- PIE Nº11 ENTRA POR PENDIENTE. - PIE CON RUMBO 198G DIAMETRO COMPROBADO. PIE Nº17 COMPROBADO (ESTA MUERTO).",11,NA,"04/27/98 00:00:00","12/30/99 12:45:00","04/27/98 00:00:00","12/30/99 14:30:00",NA,"018","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.1240.A.1"
"47796",NA,NA,"27.140",27,27,140,"A","4",0,1995,"4","3800","1985","L","0006","1998","038",1,"1","1",100,95,1,2,1,2,1,4,"06/23/98 00:00:00","12/30/99 20:46:00",1,2,1,4,6,5,NA,NA,"4","0","","0","",308,0,12.8,0,2,"2",3,"PARCELA NO LOCALIZADA POR FALTA DE REFERENCIAS Y POR CAMBIO DE LA MASA. RESERVO EL 20% PARA LAS DEMAS ESPECIES. EL ARBOL CON RUMBO 65G NO ENTRA POR  POCO. 315: ESPINO MAJUELO. 016: PERAL SILVESTRE. 0576: ARCE PSEUDOPLATANO. PRESENCIA DE ARANDANO.  PIE 8 ALTURA COMPROBRADA. LOS PIES 6, 11, 23, 24, 25, 28 ENTRAN POR PENDIENTE. EL PIE 21 MEDIDO CON CINTA.",22,NA,"05/13/98 00:00:00","12/30/99 10:50:00","05/13/98 00:00:00","12/30/99 13:10:00",NA,"066","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.140.A.4"
"47818",NA,NA,"27.1421",27,27,1421,"A","1",0,1984,"M","0005","1995","31","6540","1998","020",1,"1","1",100,60,1,2,1,2,1,5,"03/31/98 00:00:00","12/30/99 23:22:00",1,2,1,1,5,6,NA,NA,"0","0","","0","",325,0,8,0,1,"1",1,"10% ocupacion resto de especies
27,pies 5 y 6 diametro comprobado
27,pie 7 Ht comprobada",11,NA,"03/10/98 00:00:00","12/30/99 16:35:00","03/10/98 00:00:00","12/30/99 18:30:00",NA,"020","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.1421.A.1"
"47832",NA,NA,"27.1434",27,27,1434,"A","1",0,1984,"J","0005","1995","26","2284","1998","010",1,"1","1",100,75,1,2,1,2,1,5,"06/24/98 00:00:00","12/30/99 08:24:00",1,2,1,1,5,2,NA,NA,"0","0","","0","",140,0,7.5,0,2,"2",2,"- REJON ENCONTRADO.
27,- LOS ARBOLES 7, 11 Y 37 ENTRAN CON  CORRECION DE PENDIENTE.
27,- LOS DIAMETROS DE LOS ARBOLES 4, 27, 32  Y 33 COMPROBADOS.
27,- LA DISTANCIA DE LOS ARBOLES 34, 35 Y 39 COMPROBADA.
27,- ARBOLES 17 Y 19 METIDOS POR DEBAJO DE 1.30M. 
27,- EL ARBOL 20 ESTA ACOSTADO Y POR ENCIMA DE 1.30M SE SEPARAN.
27,- ARBOL A 237G NO ENTRA POR DIAMETRO, HAY LONYCERA.
27,- ARBOL 27 ESTA PARTIDO POR LA MITAD POR CAUSA DESCONOCIDA.
27,- ALTURA ARBOLES 27, 37 Y 33 COMPROBADOS.",12,NA,"04/21/98 00:00:00","12/30/99 10:40:00","04/21/98 00:00:00","12/30/99 12:10:00",NA,"056","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.1434.A.1"
